datetime_utc,BTC_BINANCE_CLOSE,ETH_BINANCE_CLOSE,XRP_BINANCE_CLOSE,SOL_BINANCE_CLOSE,DOGE_BINANCE_CLOSE,USDT_BINANCE_CLOSE,BTC_UPBIT_CLOSE,ETH_UPBIT_CLOSE,XRP_UPBIT_CLOSE,SOL_UPBIT_CLOSE,DOGE_UPBIT_CLOSE,USDT_UPBIT_CLOSE,USDKRW,BTC_KP,ETH_KP,XRP_KP,SOL_KP,DOGE_KP,USDT_KP,MKT_KP_EQ,RESIDUAL_RAW,BTC_KP_pct,ETH_KP_pct,XRP_KP_pct,SOL_KP_pct,DOGE_KP_pct,USDT_KP_pct,MKT_KP_EQ_pct,RESIDUAL_RAW_pct,VIX,SPY,DXY,XAUUSD,VIX_ret,SPY_ret,DXY_ret,XAUUSD_ret,USDKRW_ret,BTC_RET,BTC_VOL_24,BTC_RET_POS,BTC_RET_NEG,BTC_RET_ABS,BTC_DOWNSIDE_24,BTC_BIG_UP,BTC_BIG_DOWN,BTC_VOL_RATIO,BTC_VOL_RATIO_LOG,ETH_VOL_RATIO,ETH_VOL_RATIO_LOG,XRP_VOL_RATIO,XRP_VOL_RATIO_LOG,SOL_VOL_RATIO,SOL_VOL_RATIO_LOG,DOGE_VOL_RATIO,DOGE_VOL_RATIO_LOG,USDT_VOL_RATIO,USDT_VOL_RATIO_LOG
2025-07-18 10:00:00+00:00,119250.72,3617.61,3.471,179.4,0.24144,0.9995,162138000.0,4922000.0,4719.0,244200.0,328.5,1360.0,1388.81,-0.0210038885107058,-0.0203362713100837,-0.0210679921675731,-0.0198774394064512,-0.0203220878930017,-0.020254505533453,-0.0205215358575631,0.00026703032411,-2.1003888510705893,-2.033627131008376,-2.106799216757316,-1.9877439406451256,-2.032208789300172,-2.0254505533453093,-2.052153585756316,0.0267030324110063,16.5,627.63,98.243,3354.81,0.0060790460763819,0.0003985625982876,-9.160538442465338e-05,-0.0005483158794366,0.0012969142468159944,0.0031555624985450947,0.0041247411317922094,0.0031555624985450947,0.0,0.0031555624985450947,7.93357333450699e-06,0,0,14.154132272827301,2.650006614871146,7.770735665342046,2.050364840121868,1.3616285187337336,0.30868142363359063,4.249460961544767,1.446792142314692,1.8256871463269806,0.6019564347044705,29.976819318605212,3.4004243936040233
2025-07-18 11:00:00+00:00,119171.34,3610.24,3.49,178.46,0.23998,0.9995,162393000.0,4918000.0,4763.0,243400.0,326.7,1362.5,1390.45,-0.0199683401665763,-0.0202910528105497,-0.0184785882330152,-0.019100961540186,-0.0209188054558505,-0.0196112116254467,-0.0197515496412356,0.0001403380157888,-1.9968340166576333,-2.029105281054977,-1.8478588233015287,-1.910096154018604,-2.0918805455850564,-1.9611211625446767,-1.97515496412356,0.0140338015788832,16.42,626.93,98.4,3353.77,-0.0048602768822525,-0.0011159292064819,0.0015968026663504,-0.0003100507136633,0.0011801703981273448,-0.0006658780058614866,0.004073123345472165,0.0,-0.0006658780058614866,0.0006658780058614866,7.596861434304382e-06,0,0,7.70073382034127,2.0413156256617757,7.059551222575074,1.954381483277237,1.2302793183560545,0.207241231698081,4.056442676322769,1.4003064014386442,2.024473628265659,0.7053097301101798,9.95939782676102,2.298516610608238
2025-07-18 12:00:00+00:00,119442.44,3637.57,3.5005,180.14,0.24707,0.9994,162804000.0,4957000.0,4781.0,245800.0,336.8,1363.5,1391.59,-0.0205210542217409,-0.0207439571480149,-0.0185292471083967,-0.0194710495009763,-0.0204180629833276,-0.0195973015365926,-0.0199366741924913,0.0003393726558986,-2.0521054221741,-2.074395714801492,-1.852924710839676,-1.9471049500976327,-2.04180629833276,-1.959730153659267,-1.9936674192491324,0.0339372655898652,16.63,626.96,98.469,3353.74,0.0127081891805538,4.785108742488831e-05,0.0007009737726644,-8.94519724781162e-06,0.0008195425398671574,0.0022722922091737985,0.004077081897461322,0.0022722922091737985,0.0,0.0022722922091737985,7.547837350279387e-06,0,0,6.368159338618888,1.8513104699970842,12.605582621911608,2.5341397810640953,1.254191679210212,0.2264912847643295,3.840486294423299,1.3455989977543066,1.3271846638190274,0.2830599045372711,10.128264017675232,2.3153299331579493
2025-07-21 09:00:00+00:00,118690.05,3772.13,3.5457,191.59,0.26901,0.9997,161408000.0,5128000.0,4822.0,260550.0,366.4,1361.0,1385.22,-0.0182701636592413,-0.0186077780527696,-0.0182374415811422,-0.0182532172079455,-0.0167401919851595,-0.0171897442090368,-0.0180217584972516,0.0008320142882148,-1.827016365924139,-1.8607778052769697,-1.8237441581142264,-1.82532172079456,-1.6740191985159525,-1.718974420903685,-1.8021758497251688,0.0832014288214843,16.7,631.26,97.948,3388.61,0.0042004262178734,0.0068350793036424,-0.0053050522296924,0.0103436667923624,-0.004588006506699216,-0.002749438349072264,0.002853257615082993,0.0,-0.002749438349072264,0.002749438349072264,2.7043852595497323e-06,0,0,7.579892443107118,2.0254990099899026,10.607311922286389,2.3615435673018847,1.1069898797373687,0.10164451162271339,3.3872157123268454,1.2200082601237834,1.6282006667317424,0.48747551964773284,10.188583620921534,2.321267840608158
2025-07-21 10:00:00+00:00,118578.14,3810.85,3.5521,191.22,0.27124,0.9995,161228000.0,5177000.0,4827.0,260200.0,368.4,1360.0,1383.61,-0.0172973194336136,-0.0181557116409833,-0.0178486387231868,-0.0165318806222612,-0.0183601201450898,-0.0165723432397243,-0.017638734113027,0.0010663908733026,-1.7297319433613678,-1.81557116409834,-1.7848638723186872,-1.6531880622261297,-1.8360120145089809,-1.657234323972434,-1.763873411302701,0.106639087330267,16.41,631.288,97.721,3400.61,-0.0175178143207102,4.435474929209704e-05,-0.0023202459443103,0.0035350194857031,-0.0011629462129869594,-0.0009433207906948127,0.002862565128472331,0.0,-0.0009433207906948127,0.0009433207906948127,2.7396040467530344e-06,0,0,12.458042203735962,2.5223663745077025,8.877145584211746,2.183480062110735,1.2197565802565196,0.19865131445762602,5.139529039300425,1.6369614486738526,1.589011957295997,0.46311241257094626,23.918414511681725,3.174648643929169
2025-07-21 11:00:00+00:00,118070.17,3808.69,3.5329,191.4,0.27105,0.9996,160624000.0,5174000.0,4805.0,260200.0,368.6,1360.0,1381.4,-0.0151937488178733,-0.0165974115879097,-0.0154390750564623,-0.0158848738101171,-0.0155663109698898,-0.0150975693592916,-0.0157362840484504,0.0006387146891588,-1.5193748817873387,-1.6597411587909727,-1.543907505646236,-1.5884873810117162,-1.5566310969889807,-1.509756935929163,-1.573628404845049,0.063871468915886,16.38,630.755,97.801,3398.11,-0.0018298266770759,-0.0008446622368483,0.0008183222805033,-0.0007354325851576,-0.0015985479044280382,-0.004293043801297358,0.00300868728012645,0.0,-0.004293043801297358,0.004293043801297358,3.5072450600474707e-06,0,0,8.396904074377051,2.1278630753392287,8.329366388352287,2.119787389462497,1.2979263813369721,0.2607678996757183,5.647159130750112,1.7311526099908636,1.4966122656569607,0.40320406431205524,27.681613212033767,3.3207684098327768
2025-07-21 12:00:00+00:00,118172.82,3810.72,3.5378,191.55,0.27237,0.9996,160750000.0,5182000.0,4813.0,260650.0,370.0,1360.0,1382.04,-0.0157333517642499,-0.0160574167711685,-0.0156218364349913,-0.0154110439611243,-0.0170716974692646,-0.0155536614808002,-0.0159790692801597,0.0004254077993594,-1.5733351764249948,-1.6057416771168564,-1.5621836434991376,-1.541104396112436,-1.7071697469264624,-1.5553661480800285,-1.5979069280159777,0.0425407799359491,16.34,631.39,97.878,3395.73,-0.0024449889930666,0.0010062236170602,0.0007870032448478,-0.0007006347212641,0.000463190813944081,0.0008690205492243308,0.0029924949756541174,0.0008690205492243308,0.0,0.0008690205492243308,3.5072450600474707e-06,0,0,6.633845555240031,1.892184659463993,8.322139176764088,2.1189193343771766,1.1895683665983015,0.17359052418137902,2.739952057908572,1.0079404231332427,1.3480994293043942,0.2986957703815035,16.5937299744451,2.809024911628383
2025-07-22 09:00:00+00:00,118399.09,3660.58,3.4727,197.26,0.2659,0.9995,161332000.0,4989000.0,4735.0,268800.0,362.6,1364.5,1385.2,-0.0163067974819229,-0.0160996422149393,-0.0156711063759474,-0.0162658394008895,-0.0155424827899125,-0.0144509158997634,-0.0159771736527223,0.0015262577529589,-1.6306797481922986,-1.6099642214939314,-1.5671106375947486,-1.6265839400889548,-1.5542482789912548,-1.445091589976344,-1.5977173652722376,0.1526257752958937,17.2,627.06,97.734,3412.46,0.0512932943875505,-0.0068815083432882,-0.0014723025786969,0.0049146788426241,0.0022838650594501075,0.0009218845899177097,0.00376493496356008,0.0009218845899177097,0.0,0.0009218845899177097,7.55931878584595e-06,0,0,7.501023524580658,2.015039481175177,10.091732218805788,2.3117164964202175,1.4424098827139207,0.36631524445998265,5.1563321199910925,1.6402254972753347,2.344344086951906,0.8520056557161715,7.181794960961617,1.9715493463795983
2025-07-22 10:00:00+00:00,118955.99,3698.4,3.4979,199.11,0.26811,0.9995,161900000.0,5042000.0,4767.0,271250.0,365.5,1363.0,1382.22,-0.0153466555744896,-0.0136937430511965,-0.0140370631199312,-0.0144027074639953,-0.0137268823308619,-0.0134118729866011,-0.0142414103080949,0.0008295373214937,-1.5346655574489665,-1.3693743051196527,-1.4037063119931248,-1.44027074639953,-1.3726882330861945,-1.341187298660118,-1.4241410308094935,0.0829537321493757,16.89,627.65,97.499,3426.4,-0.0181876529996984,0.0009404564297499,-0.0024073810625759,0.0040767084883661,-0.002153631289649738,0.004692556164501482,0.0038840723796009953,0.004692556164501482,0.0,0.004692556164501482,7.522241531089406e-06,0,0,5.681508599565024,1.7372167959829876,8.062014385790954,2.0871634490881914,1.086513619980966,0.08297405628323733,3.707727275797027,1.3104190947821075,3.113594057417207,1.135777704418701,12.538521741756018,2.5288056448234424
2025-07-22 11:00:00+00:00,119154.99,3705.3,3.5198,199.91,0.26709,0.9994,161956000.0,5043000.0,4787.0,271800.0,363.4,1360.5,1381.76,-0.0163237380560862,-0.0150073826749453,-0.0157332274000472,-0.0160289592104311,-0.0153209940405341,-0.0147950511854124,-0.0156828602764088,0.0008878090909963,-1.6323738056086223,-1.500738267494539,-1.5733227400047234,-1.6028959210431126,-1.5320994040534108,-1.4795051185412469,-1.5682860276408817,0.0887809090996349,16.87,627.18,97.32,3426.67,-0.0011848342618319,-0.0007491054915469,-0.0018376036256251,7.879680205746808e-05,-0.00033285335222910106,0.0016714898769620845,0.003777959171557184,0.0016714898769620845,0.0,0.0016714898769620845,6.7543154860953364e-06,0,0,8.40958008496908,2.1293715422946615,12.740763475802437,2.544806575805459,1.3809415996261816,0.3227655850653271,3.4763139229088758,1.245972514864106,1.9829199016074364,0.6845704561890479,14.039170111227618,2.6418512879637444
2025-07-22 12:00:00+00:00,119293.7,3701.55,3.5123,203.09,0.26474,0.9994,162151000.0,5032000.0,4776.0,276200.0,360.1,1361.0,1380.68,-0.0155150335203452,-0.0153905982263153,-0.0151282495498,-0.0149866858510647,-0.0148314868081782,-0.0136620431568846,-0.0151704107911407,0.001508367634256,-1.5515033520345225,-1.5390598226315388,-1.5128249549800077,-1.4986685851064774,-1.4831486808178251,-1.3662043156884685,-1.5170410791140745,0.1508367634256057,16.71,629.09,97.402,3432.38,-0.0095295539505744,0.003040749952925,0.0008422264032539,0.0016649539860615,-0.0007819174751491076,0.0011634370115132242,0.0037800898311479507,0.0011634370115132242,0.0,0.0011634370115132242,6.7543154860953364e-06,0,0,6.5044567333173315,1.8724875932297327,11.597193594718727,2.45076313735241,1.8504501260196093,0.6154289208567755,3.7623419481995577,1.325041622069629,1.6965214262949515,0.5285799348676408,15.080934123174458,2.7134313051689185
2025-07-23 09:00:00+00:00,118040.0,3658.78,3.4491,197.66,0.25711,0.9995,161057000.0,4992000.0,4706.0,269400.0,350.6,1363.5,1377.18,-0.0092600003083618,-0.0092876583764985,-0.0092697359265407,-0.0103352693600033,-0.009847162600604,-0.00943806107733,-0.0095999653144017,0.0001619042370716,-0.9260000308361828,-0.9287658376498586,-0.926973592654079,-1.0335269360003396,-0.9847162600604032,-0.9438061077330028,-0.9599965314401724,0.0161904237071696,16.12,630.74,97.497,3413.57,-0.03594660552882,0.0026194025279986,0.0009748639810736,-0.0054952336300164,-0.002538201271313767,-0.003241183569123507,0.0038624212795715747,0.0,-0.003241183569123507,0.003241183569123507,7.559986577425819e-06,0,0,7.437125265047941,2.006484385071036,11.102022054831227,2.407127258829789,1.4182032771651643,0.34939077267705404,3.308406013920955,1.1964665066071924,1.3959003498607443,0.33353961917107683,7.254468432939409,1.981617614587667
2025-07-23 10:00:00+00:00,118372.12,3665.79,3.4506,197.94,0.2566,0.9994,161261000.0,4999000.0,4708.0,269750.0,350.1,1362.0,1376.11,-0.0100191995454278,-0.0090256722431606,-0.0085092077418567,-0.0096818546182166,-0.0085237673335092,-0.0096593363798179,-0.0091519402964342,-0.0005073960833837,-1.0019199545427848,-0.9025672243160644,-0.8509207741856706,-0.968185461821669,-0.8523767333509236,-0.9659336379817972,-0.9151940296434226,-0.0507396083383748,15.94,630.86,97.418,3413.46,-0.0112290637164136,0.0001902346232753,-0.0008106097973561,-3.2224847410944335e-05,-0.0007772519813515899,0.0028096716740808603,0.0037784900760399172,0.0028096716740808603,0.0,0.0028096716740808603,7.559986577425819e-06,0,0,7.517578319261719,2.0172440540852357,6.874531938700281,1.9278235595913793,1.1869563109448034,0.17139230866945837,3.159313405702027,1.1503547273142503,1.050856722410943,0.04960575758834004,14.308243852114536,2.6608358643123826
2025-07-23 11:00:00+00:00,118538.46,3671.99,3.4504,197.42,0.25588,0.9995,161160000.0,4989000.0,4695.0,268400.0,348.2,1360.0,1375.58,-0.0116469083995214,-0.0122974812196651,-0.0108086759546828,-0.0116619602456002,-0.0107488315875468,-0.0108315472963512,-0.0114327714814032,0.000601224185052,-1.1646908399521427,-1.2297481219665118,-1.0808675954682825,-1.166196024560029,-1.0748831587546803,-1.0831547296351274,-1.1432771481403292,0.0601224185052018,15.57,631.67,97.371,3398.0,-0.0234856875161617,0.0012831380024787,-0.0004825734606379,-0.0045394163799752,-0.00038521781636280394,0.0014042431311747094,0.0037731095002787687,0.0014042431311747094,0.0,0.0014042431311747094,7.559986577425819e-06,0,0,9.277328239487332,2.2275736001177844,6.858448932955816,1.9254813131049762,1.3679624527578997,0.31332237200928725,2.883493060272582,1.0590024273676708,0.9972357077260294,-0.0027681199854280056,11.094706821903415,2.4064681316914367
2025-07-23 12:00:00+00:00,117980.7,3640.25,3.3459,194.17,0.24967,0.9995,160279000.0,4944000.0,4568.0,264000.0,339.7,1361.0,1376.8,-0.0132780297902426,-0.0135470084156971,-0.0083868418039586,-0.0124685422602266,-0.0117693298209999,-0.0109813768011256,-0.011889950418225,0.0009085736170993,-1.3278029790242618,-1.3547008415697115,-0.8386841803958656,-1.2468542260226645,-1.1769329820999983,-1.0981376801125653,-1.1889950418225004,0.090857361709935,15.53,632.115,97.328,3387.36,-0.0025723486853115,0.0007042337397447,-0.000441707463306,-0.0031361663112488,0.0008865055551190437,-0.004716413113648343,0.003869303635949972,0.0,-0.004716413113648343,0.004716413113648343,8.486842938200572e-06,0,0,5.7474183797549605,1.7487507765547925,4.747951113161234,1.5577131803930735,0.8782015814521662,-0.12987912006797675,2.1655992502394725,0.7726971131041304,1.0549133668439739,0.053458646820696294,7.442223460290693,2.0071696563871892
2025-07-24 09:00:00+00:00,118507.08,3636.11,3.1155,185.21,0.23591,0.9994,160593000.0,4929000.0,4220.0,250900.0,319.7,1357.5,1369.06,-0.0101717785254992,-0.0098538040873441,-0.0106220809087331,-0.0105046724872491,-0.0101399339322002,-0.0078484588013703,-0.0102584539882051,0.0024099951868348,-1.017177852549922,-0.9853804087344152,-1.0622080908733178,-1.0504672487249178,-1.0139933932200251,-0.7848458801370306,-1.0258453988205196,0.2409995186834889,15.18,634.8,97.281,3367.0,-0.0227948651931115,0.0042386490331614,-0.0004830198080645,-0.0060287167595554,-0.00563759295788735,-0.0022605988427901735,0.003929436784933794,0.0,-0.0022605988427901735,0.0022605988427901735,7.130926275206552e-06,0,0,6.665746993363138,1.8969820243742381,6.687636866179804,1.9002605779835116,0.8982011870048663,-0.107361196792002,4.712537182773544,1.5502264429867243,1.6013023194667475,0.4708172478350641,9.27300343226335,2.2271073219531816
2025-07-24 10:00:00+00:00,118373.99,3620.98,3.1037,184.89,0.23483,0.9994,160502000.0,4908000.0,4205.0,250650.0,318.3,1356.5,1369.53,-0.0099602953962484,-0.0102924622083616,-0.0107302853471372,-0.0101195742499052,-0.0102819051735272,-0.0089195646439435,-0.0102769044750359,0.0013573398310924,-0.9960295396248432,-1.0292462208361663,-1.073028534713727,-1.0119574249905283,-1.0281905173527228,-0.8919564643943501,-1.0276904475035975,0.1357339831092475,14.97,635.535,97.293,3373.81,-0.0139305735359469,0.0011571752049919,0.0001233463876495,0.0020205293775799,0.0003432423288005637,-0.0011236863629839888,0.0038962028406484646,0.0,-0.0011236863629839888,0.0011236863629839888,7.18353756863806e-06,0,0,9.310571124504095,2.23115043468177,9.786502368928659,2.2810041270212773,1.020339567002785,0.02013548072059177,3.780373864936995,1.3298229108086017,2.1922510928287497,0.7849289121736114,15.132047091641239,2.716814818822591
2025-07-24 11:00:00+00:00,118600.0,3655.12,3.1685,186.4,0.2387,0.9994,161198000.0,4974000.0,4310.0,253750.0,324.9,1360.0,1371.49,-0.0089802382182856,-0.0077719600176715,-0.008184449268061,-0.0074154806165044,-0.007559115837868,-0.0077824191981447,-0.0079822487916781,0.0001998295935334,-0.8980238218285641,-0.7771960017671553,-0.8184449268061056,-0.7415480616504433,-0.7559115837868058,-0.7782419198144708,-0.7982248791678147,0.0199829593533439,15.18,634.55,97.424,3372.6,0.0139305735359469,-0.0015510776010732,0.0013455427082842,-0.0003587093025689,0.001430124795921195,0.001907467300751975,0.003905427884220708,0.001907467300751975,0.0,0.001907467300751975,7.18353756863806e-06,0,0,7.392788414299791,2.000504986430498,7.398588641389702,2.0012892578834363,0.9563374763387695,-0.04464441950109307,2.256689185041487,0.8138987768066517,1.565363557366709,0.4481181020401331,10.217460953374879,2.3240981149050617
2025-07-24 12:00:00+00:00,118531.42,3642.65,3.1614,186.01,0.23708,0.9995,160777000.0,4945000.0,4289.0,252450.0,321.5,1358.0,1371.81,-0.0112272953391963,-0.0104109365213612,-0.0110311038732884,-0.0106610262533446,-0.0114649003311191,-0.0095717776734133,-0.0109590524636619,0.0013872747902486,-1.1227295339196308,-1.041093652136127,-1.1031103873288428,-1.066102625334464,-1.1464900331119132,-0.9571777673413328,-1.0959052463661956,0.1387274790248627,15.08,635.36,97.339,3366.98,-0.006609409387674,0.001275681126768,-0.0008728557826351,-0.0016677600985914,0.00023329566686225434,-0.0005784134545478992,0.0037763682433035128,0.0,-0.0005784134545478992,0.0005784134545478992,6.2706212963800585e-06,0,0,13.570356079758126,2.6078877137204994,7.809274531425897,2.0553120698348892,0.6229490899389865,-0.47329048112767064,4.377408972795459,1.4764569906259615,1.778625771653079,0.5758410277317254,14.739351028030226,2.6905208578428295
2025-07-25 09:00:00+00:00,116033.44,3726.08,3.1351,180.81,0.23179,0.9998,158824000.0,5089000.0,4292.0,247450.0,317.2,1368.5,1381.85,-0.009459906513223,-0.0116304139098695,-0.0092880251739912,-0.0096148745255588,-0.0096753701657925,-0.009462854325035,-0.009933718057687,0.000470863732652,-0.9459906513223038,-1.163041390986952,-0.92880251739913,-0.961487452555887,-0.9675370165792564,-0.946285432503502,-0.9933718057687058,0.0470863732652038,15.21,635.495,97.706,3344.2,0.0085837436913918,0.0002124553950029,0.0037632385666892,-0.0067886981089237,0.007292145355658697,0.007186541991458739,0.0041617175972328965,0.007186541991458739,0.0,0.007186541991458739,1.0522763205007056e-05,1,0,11.35162546238044,2.4293609462180066,8.828607812500683,2.177997336556875,0.8043508721244491,-0.21771969688650977,6.838754561381392,1.9226056333861923,2.594184707001904,0.9532722888341678,50.581606871096575,3.9235880096398588
2025-07-25 10:00:00+00:00,116308.48,3718.89,3.1286,180.74,0.23184,0.9998,159126000.0,5089000.0,4281.0,247350.0,317.2,1368.5,1382.65,-0.0104961055196186,-0.010292502598617,-0.010347037866159,-0.0102047193158871,-0.0104618268242312,-0.0100359781933605,-0.0103604384249026,0.000324460231542,-1.049610551961866,-1.0292502598617026,-1.0347037866159092,-1.020471931588718,-1.0461826824231246,-1.003597819336055,-1.036043842490264,0.0324460231542089,15.03,635.985,97.7,3331.55,-0.0119049025063184,0.0007707553783893,-6.141060153552758e-05,-0.0037898408840604,0.0005787665200447378,0.0023675463168491007,0.004213484439196141,0.0023675463168491007,0.0,0.0023675463168491007,1.047015191157555e-05,0,0,9.580874626398845,2.259768884934318,10.163987193178228,2.31885080543924,1.1036276519579193,0.09860261918873903,7.62045629036466,2.0308362485310654,3.0917170746370712,1.1287266241572937,34.775014555137965,3.548899156361194
2025-07-25 11:00:00+00:00,116543.58,3721.37,3.1346,181.12,0.23109,0.9998,159451000.0,5088000.0,4288.0,247850.0,316.4,1367.5,1383.12,-0.0108115624875944,-0.0114824386094655,-0.0109624369918026,-0.0106210810934543,-0.0100905710561229,-0.0110955269890232,-0.0107936180476879,-0.0003019089413352,-1.0811562487594406,-1.1482438609465515,-1.096243699180266,-1.0621081093454388,-1.0090571056122988,-1.1095526989023274,-1.0793618047687992,-0.0301908941335282,15.07,636.765,97.799,3327.62,0.0026578088735207,0.0012256925517988,0.0010127929908838,-0.0011803274150565,0.0003398691897906758,0.0020193085677426836,0.004216592960160817,0.0020193085677426836,0.0,0.0020193085677426836,1.047015191157555e-05,0,0,17.13077699450681,2.8408766700059416,8.923049686407097,2.1886377812547577,1.0995036347948026,0.0948588368687903,5.468826748241345,1.6990641049894442,2.9544441255027922,1.0833105199655302,29.111479138093042,3.3711325684932003
2025-07-25 12:00:00+00:00,116105.96,3704.45,3.1231,180.77,0.23134,0.9999,158845000.0,5067000.0,4272.0,247150.0,316.0,1367.5,1383.77,-0.0113214217257873,-0.0115305394672946,-0.0114891448919172,-0.0119695122343017,-0.0128743421106594,-0.0116589001955761,-0.011836992085992,0.0001780918904159,-1.1321421725787315,-1.1530539467294654,-1.1489144891917211,-1.196951223430176,-1.287434211065941,-1.1658900195576138,-1.183699208599207,0.0178091890415931,15.07,637.045,97.736,3329.94,0.0,0.0004396260109587,-0.0006443859378624,0.0006969520646933,0.0004698415997435035,-0.00376205786728967,0.0042614949999868175,0.0,-0.00376205786728967,0.00376205786728967,1.1045923464593635e-05,0,0,20.678992044877866,3.0291183078758626,8.870742108263903,2.1827584577895154,1.009890003717891,0.009841417712338426,5.265172276452958,1.6611138661243023,2.130749483388628,0.7564737879650619,10.786033782789936,2.37825212900636
2025-07-28 09:00:00+00:00,118930.87,3894.24,3.2533,193.16,0.24225,0.9998,162194000.0,5317000.0,4444.0,263500.0,330.7,1364.0,1388.27,-0.017649999336223,-0.0165098647705969,-0.0160432751305933,-0.0173712108124077,-0.0166763820794458,-0.0172856471933311,-0.0168501464258533,-0.0004355007674777,-1.764999933622302,-1.6509864770596905,-1.6043275130593335,-1.7371210812407778,-1.6676382079445884,-1.7285647193331144,-1.6850146425853385,-0.043550076747776,15.35,637.73,98.251,3302.03,0.018409461394802,0.0010746995602053,0.0052554627128635,-0.0084168549525589,0.003246709248726276,-0.0011897314432420814,0.002135977203782249,0.0,-0.0011897314432420814,0.0011897314432420814,1.5269449460084372e-06,0,0,9.65067601971186,2.267027966753389,10.20639418115226,2.3230144043878433,1.6551991267079924,0.5039213198439292,7.1325607717806925,1.964670324473102,3.091374585078017,1.128615841533243,9.141044443740734,2.212774650681603
2025-07-28 10:00:00+00:00,118764.53,3887.8,3.2389,192.3,0.24131,0.9998,162250000.0,5309000.0,4426.0,262450.0,329.6,1366.5,1388.02,-0.0157572438413203,-0.016185801623287,-0.0154945012144783,-0.0167327619316209,-0.0159522799576877,-0.0153071607967218,-0.0160245177136789,0.000717356916957,-1.575724384132038,-1.6185801623287088,-1.5494501214478371,-1.6732761931620987,-1.5952279957687776,-1.5307160796721897,-1.602451771367892,0.0717356916957023,15.22,637.07,98.416,3307.87,-0.0085051215996663,-0.0010354566347183,0.0016779636513897,0.0017670468598911,-0.00018009646015038072,-0.0013996066154717823,0.002132802282789865,0.0,-0.0013996066154717823,0.0013996066154717823,1.608565724261453e-06,0,0,9.01237795193569,2.1985989604317933,6.68573305738781,1.899975861593292,1.1780293998667513,0.16384304236002709,5.332435970194744,1.6738081638266267,2.8974658814186363,1.063836520983369,17.371797609166315,2.8548480641998224
