datetime_utc,BTC_BINANCE_CLOSE,ETH_BINANCE_CLOSE,XRP_BINANCE_CLOSE,SOL_BINANCE_CLOSE,DOGE_BINANCE_CLOSE,USDT_BINANCE_CLOSE,BTC_UPBIT_CLOSE,ETH_UPBIT_CLOSE,XRP_UPBIT_CLOSE,SOL_UPBIT_CLOSE,DOGE_UPBIT_CLOSE,USDT_UPBIT_CLOSE,USDKRW,BTC_KP,ETH_KP,XRP_KP,SOL_KP,DOGE_KP,USDT_KP,MKT_KP_EQ,RESIDUAL_RAW,BTC_KP_pct,ETH_KP_pct,XRP_KP_pct,SOL_KP_pct,DOGE_KP_pct,USDT_KP_pct,MKT_KP_EQ_pct,RESIDUAL_RAW_pct,VIX,SPY,DXY,XAUUSD,VIX_ret,SPY_ret,DXY_ret,XAUUSD_ret
2025-06-05 09:00:00+00:00,104900.0,2609.69,2.2062,153.01,0.18964,0.9994,145020000.0,3611000.0,3050.0,211450.0,262.2,1383.5,1354.16,0.0208981842795703,0.0218063230691876,0.0209041703591263,0.0205114766262166,0.021016497670238,0.0222799361663432,0.0210273304008678,0.0012526057654754,2.0898184279570358,2.1806323069187616,2.0904170359126395,2.0511476626216663,2.101649767023805,2.2279936166343277,2.1027330400867816,0.1252605765475457,18.08,596.15,98.523,3377.63,0.03089265603088709,-0.0019573216422976714,-0.0022710001142822733,0.0007552523716274351
2025-06-05 10:00:00+00:00,104659.24,2596.69,2.1999,151.93,0.18854,0.9994,144748000.0,3592000.0,3043.0,210000.0,260.6,1384.5,1355.4,0.0203931012191695,0.0205839665191678,0.0205435243770015,0.0197841921037993,0.0197728077666898,0.0220829266041253,0.0202155183971656,0.0018674082069597,2.03931012191696,2.058396651916783,2.0543524377001576,1.9784192103799336,1.977280776668988,2.2082926604125364,2.0215518397165644,0.1867408206959721,17.23,598.68,98.69,3367.92,-0.048154304424191885,0.004234918408805299,0.0016936007252761343,-0.0028789369900437123
2025-06-05 11:00:00+00:00,104827.8,2608.01,2.2051,152.37,0.18939,0.9993,144837000.0,3598000.0,3046.0,210550.0,261.6,1382.0,1355.68,0.019168190228292,0.0176412849139493,0.0189301676938811,0.0192919378443123,0.0188811006697713,0.0201287012085138,0.0187825362700412,0.0013461649384725,1.916819022829208,1.764128491394934,1.893016769388112,1.929193784431238,1.8881100669771331,2.0128701208513844,1.8782536270041248,0.1346164938472595,17.2,597.9,98.764,3344.55,-0.0017426667204309965,-0.0013037157740871663,0.000749541700492351,-0.006963187746499955
2025-06-05 12:00:00+00:00,105649.59,2631.66,2.2219,153.93,0.19178,0.9994,146040000.0,3637000.0,3071.0,213000.0,265.2,1382.5,1355.54,0.0197452024223645,0.019532757324046,0.0196308569350314,0.0208078393165185,0.020135516371434,0.0205010534538259,0.0199704344738789,0.0005306189799469,1.974520242236455,1.9532757324046024,1.963085693503141,2.080783931651853,2.013551637143407,2.0501053453825917,1.997043447387892,0.0530618979946995,17.42,596.46,98.757,3354.6,0.012709587604949668,-0.0024113344347496124,-7.087853952647549e-05,0.003000382896164666
2025-06-06 09:00:00+00:00,103643.98,2468.53,2.1425,147.5,0.17572,0.9995,144403000.0,3440000.0,2987.0,205500.0,245.0,1393.5,1360.29,0.0242373966739009,0.0244447180428555,0.0249032884770015,0.0242083224775973,0.0249752634980051,0.0249263749268719,0.024553797833872,0.0003725770929999,2.42373966739009,2.444471804285553,2.490328847700152,2.42083224775973,2.497526349800516,2.4926374926872,2.455379783387208,0.0372577092999915,17.31,599.145,99.047,3342.52,-0.00633460223623894,0.00449145748595825,0.002932197607527165,-0.003607524757207159
2025-06-06 10:00:00+00:00,103676.25,2481.8,2.1507,148.55,0.17637,0.9994,144129000.0,3453000.0,2991.0,206500.0,245.4,1391.0,1361.45,0.021104986131625,0.0219463617497568,0.0214917928641482,0.0210469293564947,0.021993531942867,0.0223181909439469,0.0215167204089783,0.0008014705349685,2.110498613162504,2.194636174975684,2.1491792864148263,2.104692935649477,2.1993531942867017,2.2318190943946936,2.1516720408978385,0.080147053496855,17.03,598.49,99.217,3325.95,-0.016307874513521003,-0.001093822517388432,0.001714885623832707,-0.0049696659363327456
2025-06-06 11:00:00+00:00,103927.99,2476.15,2.1502,149.1,0.17762,0.9994,144602000.0,3448000.0,2995.0,207700.0,247.3,1391.5,1360.76,0.022492749770866,0.023313663117771,0.0236145127049858,0.0237108788912276,0.0231768751441117,0.0232042397195275,0.0232617359257924,-5.749620626489469e-05,2.2492749770866016,2.331366311777105,2.3614512704985824,2.3710878891227694,2.317687514411171,2.3204239719527564,2.326173592579246,-0.0057496206264894,16.84,598.59,99.2,3332.16,-0.011219485860416434,0.0001670732118705942,-0.0001713562854144257,0.0018653947744162735
2025-06-06 12:00:00+00:00,103753.27,2475.48,2.1539,150.6,0.17759,0.9993,144221000.0,3441000.0,2994.0,209350.0,247.0,1389.5,1361.36,0.0210657845015327,0.0210623553347817,0.0210647276653399,0.0211158265997732,0.0216578120838761,0.0213854757976821,0.0211933012370607,0.0001921745606213,2.1065784501532736,2.106235533478173,2.1064727665339955,2.111582659977329,2.1657812083876182,2.138547579768213,2.119330123706078,0.0192174560621351,17.02,598.23,99.223,3323.06,0.010632114331047493,-0.0006015942428394538,0.0002318279645301402,-0.0027346971764252714
2025-06-09 09:00:00+00:00,106612.52,2509.29,2.2524,153.42,0.1844,0.9994,146792000.0,3452000.0,3099.0,211150.0,253.6,1376.0,1357.36,0.0143763891904691,0.01350264012611,0.0136336294035817,0.0139442121949564,0.0131955779414603,0.0143411443223571,0.0137304897713155,0.0006106545510415,1.437638919046913,1.3502640126110022,1.3633629403581704,1.3944212194956451,1.3195577941460312,1.4341144322357111,1.3730489771315524,0.0610654551041589,17.25,599.75,99.114,3319.66,0.013423020332140823,0.0025376063300939222,-0.0010991394542987365,-0.0010236771373506315
2025-06-09 10:00:00+00:00,107179.7,2534.86,2.2598,155.35,0.18597,0.9995,147379000.0,3486000.0,3111.0,213400.0,255.7,1376.0,1356.59,0.0136183330919155,0.0137358216128649,0.014802189176037,0.0125921263991706,0.0135361084781997,0.0148153415343517,0.0136569157516375,0.0011584257827141,1.361833309191551,1.373582161286491,1.480218917603704,1.2592126399170622,1.3536108478199749,1.4815341534351711,1.3656915751637566,0.1158425782714144,17.25,599.215,98.983,3321.03,0.0,-0.0008924364522870931,-0.0013225845832671723,0.000412607731858472
2025-06-09 11:00:00+00:00,107759.21,2541.79,2.2689,155.62,0.18638,0.9994,148202000.0,3496000.0,3121.0,213950.0,256.3,1375.0,1355.05,0.0149492924400329,0.0150242933427617,0.0151333434485629,0.0145922936387443,0.0148315914690777,0.0153319031011243,0.0149061628678359,0.0004257402332883,1.4949292440032955,1.5024293342761783,1.5133343448562986,1.459229363874437,1.4831591469077754,1.5331903101124311,1.490616286783597,0.042574023328834,17.09,599.8,98.953,3328.64,-0.009318646349869564,0.000975801047391478,-0.0003031282862115958,0.0022888363850395166
2025-06-09 12:00:00+00:00,107750.39,2545.41,2.2675,155.7,0.1856,0.9994,148505000.0,3508000.0,3128.0,214500.0,255.9,1377.5,1354.44,0.0175656879873402,0.017517922584183,0.0184968204697804,0.0171357355262722,0.0179642890967026,0.0176360681888592,0.0177360911328557,-0.0001000229439965,1.7565687987340262,1.7517922584183054,1.8496820469780408,1.713573552627223,1.7964289096702668,1.763606818885921,1.7736091132855725,-0.0100022943996514,16.96,600.825,98.949,3338.07,-0.007635866763742172,0.0017074444543814238,-4.042404827142576e-05,0.0028289834983485918
2025-06-10 09:00:00+00:00,109508.78,2692.48,2.292,158.95,0.19212,0.9995,150500000.0,3698000.0,3151.0,218500.0,264.1,1374.5,1364.88,0.0069156462142765,0.0062825713803935,0.007254740279541,0.0071552921359709,0.0071666884925523,0.0075520146803369,0.0069549877005468,0.00059702697979,0.6915646214276538,0.6282571380393565,0.7254740279541094,0.7155292135970992,0.7166688492552309,0.7552014680336949,0.69549877005469,0.0597026979790049,17.06,601.19,98.954,3343.6,0.005878911699775724,0.0006073135713258182,5.052980501574211e-05,0.0016552751819993716
2025-06-10 10:00:00+00:00,109303.61,2695.11,2.2824,158.14,0.19106,0.9995,150215000.0,3703000.0,3139.0,217450.0,262.6,1375.0,1367.35,0.0050764598849994,0.0048414038996253,0.0058190622059646,0.0056294484448746,0.0051832738682195,0.006097812500063,0.0053099296607367,0.0007878828393262,0.5076459884999496,0.4841403899625396,0.581906220596462,0.5629448444874674,0.5183273868219596,0.6097812500063027,0.5309929660736756,0.078788283932627,17.13,601.1346,99.084,3328.3,0.004094770272495829,-9.215481416458005e-05,0.0013128795349679478,-0.0045864077158803696
2025-06-10 11:00:00+00:00,109541.28,2773.64,2.3046,160.85,0.19481,0.9997,150193000.0,3800000.0,3159.0,220450.0,266.9,1371.0,1368.01,0.0022651015603749,0.0014845014252373,0.0019932509959541,0.0018432256596059,0.0014933165906363,0.0024864024583357,0.0018158792463617,0.000670523211974,0.226510156037496,0.1484501425237372,0.1993250995954154,0.1843225659605929,0.149331659063634,0.2486402458335757,0.1815879246361751,0.0670523211974005,16.94,601.8901,99.094,3326.77,-0.011153623112120314,0.0012560009770696823,0.00010091937559586484,-0.00045979982989052814
2025-06-10 12:00:00+00:00,109697.76,2765.18,2.3153,161.53,0.19692,0.9997,150327000.0,3786000.0,3171.0,221350.0,269.7,1370.0,1367.15,0.0023584693641496,0.0014771293002602,0.001781029877939,0.0023287014192736,0.0017859871780752,0.002385344210219,0.0019462634279395,0.0004390807822795,0.2358469364149629,0.1477129300260227,0.1781029877939044,0.232870141927366,0.178598717807521,0.2385344210219075,0.1946263427939554,0.0439080782279521,16.88,601.92,99.094,3321.61,-0.0035482000560973503,4.9675609144372856e-05,0.0,-0.0015522581549447523
2025-06-11 09:00:00+00:00,109269.83,2759.29,2.3082,164.96,0.19928,0.9999,150400000.0,3795000.0,3177.0,227100.0,274.3,1376.0,1371.47,0.0036013959161189,0.0028318554420545,0.0035926360894691,0.0038115169732602,0.003634960195918,0.0034033655576688,0.0034944729233641,-9.110736569533078e-05,0.3601395916118965,0.2831855442054554,0.3592636089469136,0.3811516973260209,0.3634960195918024,0.3403365557668847,0.3494472923364178,-0.009110736569533,16.5,604.76,98.757,3329.24,-0.022769108261276205,0.004707138999335392,-0.003406607254006211,0.0022944445739501163
2025-06-11 10:00:00+00:00,109373.12,2771.75,2.325,164.52,0.20078,0.9998,150541000.0,3816000.0,3198.0,226500.0,276.4,1376.5,1370.6,0.0042306402065186,0.0044852926940766,0.003563308746346,0.0044741807827883,0.0044003637528218,0.0045055851970043,0.0042307572365102,0.000274827960494,0.4230640206518643,0.4485292694076603,0.3563308746346028,0.4474180782788384,0.4400363752821823,0.4505585197004391,0.4230757236510296,0.0274827960494094,16.47,604.2,98.64,3337.82,-0.0018198367169861562,-0.0009264161594293441,-0.0011854284887933275,0.0025738495638751857
2025-06-11 11:00:00+00:00,109252.09,2772.25,2.3146,164.5,0.19912,0.9998,150430000.0,3820000.0,3186.0,226600.0,274.3,1377.0,1368.58,0.0060846261151539,0.0068407435360222,0.0057722144994252,0.0065232567947761,0.0065624732103195,0.0063536330291382,0.0063566628311394,-3.029802001152868e-06,0.6084626115153924,0.6840743536022265,0.5772214499425221,0.6523256794776167,0.6562473210319553,0.6353633029138273,0.6356662831139426,-0.0003029802001152,16.64,603.225,98.615,3333.32,0.010268891203514041,-0.0016150074943288573,-0.00025347900062211437,-0.0013490949620376114
2025-06-11 12:00:00+00:00,109714.87,2805.08,2.3239,167.21,0.20124,0.9999,150885000.0,3857000.0,3197.0,229800.0,276.8,1375.5,1369.09,0.0044968426806673,0.0043206417701329,0.0048314095134052,0.0038198494768293,0.0046615439061654,0.004782420261908,0.00442605746944,0.0003563627924679,0.4496842680667301,0.4320641770132916,0.4831409513405216,0.381984947682934,0.4661543906165466,0.4782420261908005,0.4426057469440048,0.0356362792467956,16.4,604.35,98.57,3330.29,-0.014528100562909874,0.001863238847223947,-0.00045642417811908587,-0.0009094170303569626
2025-06-12 09:00:00+00:00,107507.35,2752.6,2.245,159.61,0.18943,0.9997,147459000.0,3772000.0,3078.0,218750.0,259.8,1370.5,1355.04,0.012234212660817,0.0112917469061786,0.0118127661185916,0.0114300407337346,0.0121346009428626,0.0117127711226345,0.0117806734724369,-6.790234980233976e-05,1.2234212660817034,1.1291746906178624,1.181276611859161,1.143004073373466,1.2134600942862672,1.171277112263458,1.178067347243692,-0.0067902349802339,17.7,602.52,97.921,3392.36,0.07628330474963052,-0.003032640470851611,-0.006605924547177011,0.01846645708593897
2025-06-12 10:00:00+00:00,107323.16,2750.3,2.2391,159.1,0.18856,0.9998,147142000.0,3769000.0,3072.0,218100.0,258.8,1371.0,1356.21,0.0109187717494687,0.0104600001509442,0.0116278550651085,0.0107844303104247,0.0120168887505662,0.0111076122805244,0.0111615892053025,-5.3976924778043056e-05,1.091877174946876,1.0460000150944282,1.162785506510855,1.0784430310424753,1.201688875056628,1.110761228052448,1.1161589205302525,-0.0053976924778043,17.59,602.41,97.996,3383.88,-0.006234080830316735,-0.00018258322110931147,0.0007656303808616371,-0.0025028642512054944
2025-06-12 11:00:00+00:00,106900.95,2729.8,2.2255,157.72,0.18714,0.9998,146877000.0,3745000.0,3056.0,216600.0,257.1,1373.0,1356.86,0.0125982883994524,0.0110810083211918,0.0120237662787012,0.0121308073444279,0.0125125425729626,0.0120975302765107,0.0120692825833472,2.8247693163497428e-05,1.2598288399452429,1.1081008321191854,1.2023766278701276,1.2130807344427952,1.2512542572962635,1.2097530276510726,1.206928258334723,0.0028247693163497,18.02,602.98,97.969,3386.31,0.024151693430725096,0.0009457520677722542,-0.00027555941286294683,0.0007178528532740813
2025-06-12 12:00:00+00:00,106988.54,2736.9,2.2339,158.65,0.18797,0.9997,146804000.0,3755000.0,3066.0,217700.0,258.1,1371.0,1356.55,0.0114975200225877,0.0113819674169388,0.0117486106511168,0.0115388024739673,0.0121937641542293,0.0109553082651048,0.011672132943768,-0.0007168246786632,1.1497520022587748,1.1381967416938863,1.1748610651116875,1.1538802473967325,1.2193764154229347,1.0955308265104824,1.1672132943768032,-0.0716824678663208,17.71,602.97,98.0,3384.27,-0.017352800385449285,-1.6584435507560613e-05,0.000316376572403243,-0.0006026071803990618
2025-06-13 09:00:00+00:00,104830.36,2521.16,2.1326,144.8,0.17431,0.9994,146116000.0,3515000.0,2976.0,201800.0,243.1,1393.5,1369.63,0.0176710902149908,0.0179387830803494,0.0188734885666566,0.01753496114993,0.0182616693929766,0.0180388878464816,0.0180559984809807,-1.7110634499051258e-05,1.7671090214990803,1.7938783080349463,1.8873488566656604,1.7534961149930028,1.8261669392976687,1.8038887846481664,1.805599848098072,-0.0017110634499051,20.52,596.85,98.19,3437.28,0.14727056850782638,-0.01020161870472247,0.0019368985106265058,0.015542235149414552
2025-06-13 10:00:00+00:00,104874.01,2532.8,2.1464,144.99,0.17504,0.9995,146030000.0,3529000.0,2989.0,202000.0,243.8,1392.0,1368.73,0.0173172878353817,0.0179653008564975,0.0174134370555776,0.0178775441483258,0.0176035428884948,0.017509916619119,0.0176354225568555,-0.0001255059377364,1.7317287835381778,1.79653008564975,1.741343705557763,1.7877544148325877,1.760354288849486,1.7509916619119048,1.763542255685553,-0.012550593773648,19.59,600.58,98.043,3428.1,-0.046380788346119584,0.006230029420423833,-0.0014982192342483103,-0.002674289105961236
2025-06-13 11:00:00+00:00,105039.48,2545.4,2.1544,145.45,0.1757,0.9995,146195000.0,3540000.0,2997.0,202500.0,244.5,1392.5,1365.14,0.0195364671524769,0.0187556495108931,0.019021179216504,0.0198448563656294,0.0193654503853821,0.0205521765526974,0.0193047205261771,0.0012474560265203,1.953646715247692,1.8755649510893144,1.902117921650404,1.9844856365629493,1.9365450385382177,2.055217655269748,1.9304720526177157,0.1247456026520321,19.02,600.901,98.034,3426.5,-0.02952817483920489,0.0005343405474373952,-9.180067020864158e-05,-0.0004668397948996983
2025-06-13 12:00:00+00:00,104852.29,2542.09,2.1504,145.14,0.17466,0.9994,145901000.0,3536000.0,2990.0,201900.0,242.9,1389.5,1363.23,0.0207307861646772,0.0203571198803613,0.0199592057798303,0.0204225922022849,0.0201520911279577,0.0198823386518138,0.0203243590310223,-0.0004420203792084,2.0730786164677277,2.0357119880361374,1.995920577983035,2.042259220228493,2.0152091127957794,1.988233865181388,2.0324359031022343,-0.0442020379208464,19.51,599.49,98.161,3430.43,0.025436097517775647,-0.0023509017476017746,0.001294630523084983,0.001146285708131245
2025-06-16 09:00:00+00:00,106945.86,2621.54,2.199,156.48,0.17711,0.9999,147132000.0,3605000.0,3026.0,215350.0,243.8,1376.5,1355.66,0.0148278551995704,0.0143737416494658,0.0150628006876154,0.0151617755771629,0.0154062593838397,0.0154741334599948,0.0149664864995308,0.0005076469604639,1.4827855199570417,1.437374164946581,1.5062800687615452,1.5161775577162917,1.540625938383977,1.547413345999482,1.496648649953087,0.0507646960463948,18.78,604.1,97.739,3387.99,-0.038134680854903014,0.007660453383388166,-0.004308327235857945,-0.012448792560281419
2025-06-16 10:00:00+00:00,106834.32,2617.32,2.2098,156.09,0.17678,0.9998,147075000.0,3605000.0,3045.0,215000.0,243.5,1377.5,1356.58,0.0148051370383472,0.0153202201448021,0.0157548805861149,0.0153551344701818,0.0153608780788168,0.0156242574054035,0.0153192500636526,0.0003050073417508,1.4805137038347294,1.5320220144802166,1.575488058611496,1.5355134470181886,1.5360878078816809,1.562425740540352,1.5319250063652623,0.0305007341750896,18.99,603.36,97.895,3397.23,0.011120051044077428,-0.0012257136346480735,0.001594815145267603,0.0027235684949715733
2025-06-16 11:00:00+00:00,106883.99,2617.01,2.2456,156.48,0.1767,0.9998,147241000.0,3603000.0,3092.0,215550.0,243.1,1377.0,1357.57,0.0147378695797177,0.0141370463034762,0.0142496193329613,0.0146749937670571,0.0134123139617714,0.0145152405334665,0.0142423685889967,0.0002728719444697,1.4737869579717788,1.413704630347623,1.4249619332961316,1.4674993767057165,1.341231396177145,1.4515240533466534,1.424236858899679,0.0272871944469742,19.05,603.05,97.925,3404.69,0.003154576748515492,-0.0005139214807954318,0.0003064038426581206,0.0021934991858501007
2025-06-16 12:00:00+00:00,106690.47,2615.51,2.248,155.29,0.17684,0.9998,147071000.0,3602000.0,3098.0,214000.0,243.8,1377.5,1359.06,0.014291501406316,0.0133248502660634,0.0140198953714762,0.0139852859192639,0.0144124356905372,0.0137709557422205,0.0140067937307314,-0.0002358379885108,1.4291501406316076,1.3324850266063448,1.40198953714763,1.3985285919263957,1.4412435690537295,1.3770955742220536,1.4006793730731415,-0.0235837988510878,19.34,603.4,97.975,3399.5,0.015108388452438337,0.0005802146957085696,0.0005104645338001035,-0.001525530888034865
2025-06-17 09:00:00+00:00,106160.57,2566.61,2.2137,151.53,0.17238,0.9996,146277000.0,3533000.0,3050.0,208600.0,237.3,1377.0,1367.58,0.0075348156084225,0.006539944486501,0.0074612094914821,0.0066139390317987,0.0066027695080672,0.0072909960720128,0.0069505356252543,0.0003404604467585,0.7534815608422507,0.6539944486501081,0.7461209491482101,0.6613939031798743,0.6602769508067263,0.729099607201289,0.6950535625254339,0.034046044675855,19.55,601.14,98.346,3390.5,0.010799796406226747,-0.0037524742257337707,0.0037795288495834356,-0.002650958842618678
2025-06-17 10:00:00+00:00,105956.01,2556.79,2.2143,151.22,0.17174,0.9998,146040000.0,3523000.0,3051.0,208200.0,236.6,1378.0,1369.68,0.0062991697425902,0.0060011330824629,0.0059737152540535,0.0051997622189823,0.0058290334694803,0.0062756666747167,0.0058605627535138,0.0004151039212028,0.629916974259026,0.6001133082462973,0.5973715254053547,0.5199762218982329,0.5829033469480382,0.6275666674716796,0.5860562753513898,0.0415103921202896,19.75,600.44,98.469,3385.11,0.010178204915755718,-0.0011651327072508266,0.0012499048955936232,-0.0015910009982764706
