datetime,open,high,low,close
2026-03-05 14:30:00,676.595,680.46,675.61,679.44
2026-03-05 13:30:00,676.31,677.96,675.82,676.59
2026-03-05 12:30:00,678.58,678.805,675.9,676.27
2026-03-05 11:30:00,679.52,682.42,678.49,678.56
2026-03-05 10:30:00,680.73,682.58,679.01,679.53
2026-03-05 09:30:00,682.08,685.53,680.33,680.76
2026-03-04 19:30:00,685.13,685.13,685.13,685.13
2026-03-04 18:30:00,685.13,685.13,685.13,685.13
2026-03-04 17:30:00,685.13,685.13,685.13,685.13
2026-03-04 16:30:00,685.13,685.13,685.13,685.13
2026-03-04 15:30:00,686.165,686.63,685.08,685.13
2026-03-04 14:30:00,686.63,687.09,685.475,686.16
2026-03-04 13:30:00,686.13,686.96,686.125,686.63
2026-03-04 12:30:00,685.34,686.49,684.58,686.13
2026-03-04 11:30:00,685.15,686.4,684.85,685.335
2026-03-04 10:30:00,686.23,686.64,683.88,685.15
2026-03-04 09:30:00,681.63,686.27,679.62,686.23
2026-03-03 19:30:00,680.33,680.33,680.33,680.33
2026-03-03 18:30:00,680.33,680.33,680.33,680.33
2026-03-03 17:30:00,680.33,680.33,680.33,680.33
2026-03-03 16:30:00,680.33,680.33,680.33,680.33
2026-03-03 15:30:00,680.96,681.51,679.21,680.33
2026-03-03 14:30:00,680.5,682.61,679.275,680.99
2026-03-03 13:30:00,679.78,681.91,679.665,680.46
2026-03-03 12:30:00,678.3101,680.43,676.08,679.78
2026-03-03 11:30:00,675.88,678.49,674.66,678.28
2026-03-03 10:30:00,669.85,676.58,669.84,675.9
2026-03-03 09:30:00,675.06,677.1,669.66,669.84
2026-03-02 19:30:00,686.38,686.38,686.38,686.38
2026-03-02 18:30:00,686.38,686.38,686.38,686.38
2026-03-02 17:30:00,686.38,686.38,686.38,686.38
2026-03-02 16:30:00,686.38,686.38,686.38,686.38
2026-03-02 15:30:00,685.39,687.31,685.2,686.38
2026-03-02 14:30:00,688.25,688.62,684.89,685.393
2026-03-02 13:30:00,686.79,688.28,685.19,688.255
2026-03-02 12:30:00,686.48,687.42,686.08,686.77
2026-03-02 11:30:00,683.2,687.19,682.92,686.48
2026-03-02 10:30:00,683.37,685.67,682.42,683.19
2026-03-02 09:30:00,678.7,685.36,678.02,683.37
2026-02-27 19:30:00,685.99,685.99,685.99,685.99
2026-02-27 18:30:00,685.99,685.99,685.99,685.99
2026-02-27 17:30:00,685.99,685.99,685.99,685.99
2026-02-27 16:30:00,685.99,685.99,685.99,685.99
2026-02-27 15:30:00,685.59,686.86,684.49,685.99
2026-02-27 14:30:00,683.55,686.1,682.99,685.59
2026-02-27 13:30:00,683.8,684.98,683.3,683.57
2026-02-27 12:30:00,684.135,685.12,683.06,683.785
2026-02-27 11:30:00,685.42,686.2899,683.29,684.14
2026-02-27 10:30:00,684.485,686.05,683.74,685.43
2026-02-27 09:30:00,683.09,685.49,681.64,684.49
2026-02-26 19:30:00,689.3,689.3,689.3,689.3
2026-02-26 18:30:00,689.3,689.3,689.3,689.3
2026-02-26 17:30:00,689.3,689.3,689.3,689.3
2026-02-26 16:30:00,689.3,689.3,689.3,689.3
2026-02-26 15:30:00,688.68,689.5167,688.62,689.3
2026-02-26 14:30:00,688.61,689.81,688.47,688.67
2026-02-26 13:30:00,685.62,689.32,685.41,688.639
2026-02-26 12:30:00,686.23,687.09,684.73,685.62
2026-02-26 11:30:00,688.76,688.92,686.03,686.2265
2026-02-26 10:30:00,685.61,689.1,684.35,688.76
2026-02-26 09:30:00,693.28,693.3,684.74,685.585
2026-02-25 19:30:00,693.15,693.15,693.15,693.15
2026-02-25 18:30:00,693.15,693.15,693.15,693.15
2026-02-25 17:30:00,693.15,693.15,693.15,693.15
2026-02-25 16:30:00,693.15,693.15,693.15,693.15
2026-02-25 15:30:00,692.9,693.68,692.74,693.15
2026-02-25 14:30:00,692.87,693.33,692.81,692.9
2026-02-25 13:30:00,692.305,693.08,692.21,692.87
2026-02-25 12:30:00,691.965,692.69,691.84,692.31
2026-02-25 11:30:00,691.46,692.39,691.4,691.97
2026-02-25 10:30:00,691.13,691.58,690.1701,691.46
2026-02-25 09:30:00,690.18,691.99,690.1,691.14
2026-02-24 19:30:00,687.35,687.35,687.35,687.35
2026-02-24 18:30:00,687.35,687.35,687.35,687.35
2026-02-24 17:30:00,687.35,687.35,687.35,687.35
2026-02-24 16:30:00,687.35,687.35,687.35,687.35
2026-02-24 15:30:00,686.55,688.35,686.5101,687.35
2026-02-24 14:30:00,686.9,687.69,686.46,686.56
2026-02-24 13:30:00,687.03,687.875,686.65,686.91
2026-02-24 12:30:00,687.54,688.1,686.94,687.03
2026-02-24 11:30:00,686.04,687.8,685.15,687.54
2026-02-24 10:30:00,686.33,686.87,685.18,686.05
2026-02-24 09:30:00,681.9,686.39,680.0,686.335
2026-02-23 19:30:00,682.39,682.39,682.39,682.39
2026-02-23 18:30:00,682.39,682.39,682.39,682.39
2026-02-23 17:30:00,682.39,682.39,682.39,682.39
2026-02-23 16:30:00,682.39,682.39,682.39,682.39
2026-02-23 15:30:00,681.45,682.47,680.9,682.39
2026-02-23 14:30:00,681.3,681.66,680.54,681.41
2026-02-23 13:30:00,683.79,683.91,681.17,681.29
2026-02-23 12:30:00,681.675,683.95,680.59,683.78
2026-02-23 11:30:00,682.845,683.085,681.59,681.67
2026-02-23 10:30:00,684.525,685.005,680.371,682.84
2026-02-23 09:30:00,687.83,690.0,684.2799,684.53
2026-02-20 19:30:00,689.43,689.43,689.43,689.43
2026-02-20 18:30:00,689.43,689.43,689.43,689.43
2026-02-20 17:30:00,689.43,689.43,689.43,689.43
2026-02-20 16:30:00,689.43,689.43,689.43,689.43
2026-02-20 15:30:00,688.375,689.5,688.27,689.43
2026-02-20 14:30:00,688.6,689.32,687.81,688.37
2026-02-20 13:30:00,686.55,690.06,685.76,688.59
2026-02-20 12:30:00,685.14,687.8,684.9701,686.51
2026-02-20 11:30:00,686.1,689.15,684.08,685.14
2026-02-20 10:30:00,686.79,689.24,685.51,686.07
2026-02-20 09:30:00,682.32,689.4,681.73,686.78
2026-02-19 19:30:00,684.48,684.48,684.48,684.48
2026-02-19 18:30:00,684.48,684.48,684.48,684.48
2026-02-19 17:30:00,684.48,684.48,684.48,684.48
2026-02-19 16:30:00,684.48,684.48,684.48,684.48
2026-02-19 15:30:00,682.815,684.6,682.8001,684.48
2026-02-19 14:30:00,683.2,683.565,681.88,682.82
2026-02-19 13:30:00,682.43,684.0599,682.01,683.19
2026-02-19 12:30:00,683.87,684.26,681.5475,682.4
2026-02-19 11:30:00,684.25,685.27,682.7,683.875
2026-02-19 10:30:00,683.83,685.86,683.71,684.24
2026-02-19 09:30:00,683.84,686.18,682.47,683.83
2026-02-18 19:30:00,686.29,686.29,686.29,686.29
2026-02-18 18:30:00,686.29,686.29,686.29,686.29
2026-02-18 17:30:00,686.29,686.29,686.29,686.29
2026-02-18 16:30:00,686.29,686.29,686.29,686.29
2026-02-18 15:30:00,684.22,687.18,684.17,686.29
2026-02-18 14:30:00,686.48,686.63,683.92,684.21
2026-02-18 13:30:00,687.79,688.02,686.04,686.46
2026-02-18 12:30:00,688.19,689.15,687.475,687.78
2026-02-18 11:30:00,688.23,688.89,687.38,688.2061
2026-02-18 10:30:00,687.8893,688.96,687.29,688.2
2026-02-18 09:30:00,684.02,688.465,682.83,687.89
2026-02-17 19:30:00,682.85,682.85,682.85,682.85
2026-02-17 18:30:00,682.85,682.85,682.85,682.85
2026-02-17 17:30:00,682.85,682.85,682.85,682.85
2026-02-17 16:30:00,682.85,682.85,682.85,682.85
2026-02-17 15:30:00,682.83,683.29,681.93,682.85
2026-02-17 14:30:00,684.03,684.94,682.67,682.83
2026-02-17 13:30:00,682.36,684.715,682.03,684.0
2026-02-17 12:30:00,682.13,682.54,679.15,682.35
2026-02-17 11:30:00,681.58,683.03,680.4313,682.15
2026-02-17 10:30:00,677.54,683.24,675.78,681.58
2026-02-17 09:30:00,680.14,682.8,676.27,677.51
2026-02-13 19:30:00,681.75,681.75,681.75,681.75
2026-02-13 18:30:00,681.75,681.75,681.75,681.75
2026-02-13 17:30:00,681.75,681.75,681.75,681.75
2026-02-13 16:30:00,681.75,681.75,681.75,681.75
2026-02-13 15:30:00,680.61,681.84,679.81,681.75
2026-02-13 14:30:00,684.28,684.93,680.34,680.6069
2026-02-13 13:30:00,685.29,686.06,684.1,684.29
2026-02-13 12:30:00,685.34,686.28,684.09,685.31
2026-02-13 11:30:00,683.795,686.05,682.87,685.3397
2026-02-13 10:30:00,682.96,684.57,680.79,683.795
2026-02-13 09:30:00,681.69,683.37,677.52,682.9603
2026-02-12 19:30:00,681.27,681.27,681.27,681.27
2026-02-12 18:30:00,681.27,681.27,681.27,681.27
2026-02-12 17:30:00,681.27,681.27,681.27,681.27
2026-02-12 16:30:00,681.27,681.27,681.27,681.27
2026-02-12 15:30:00,683.2,683.4,680.37,681.27
2026-02-12 14:30:00,684.2,685.965,683.11,683.19
2026-02-12 13:30:00,683.01,685.42,682.8,684.18
2026-02-12 12:30:00,684.08,685.575,682.22,683.04
2026-02-12 11:30:00,683.56,685.84,683.38,684.08
2026-02-12 10:30:00,693.1201,693.48,683.56,683.56
2026-02-12 09:30:00,694.24,695.35,692.16,693.14
2026-02-11 19:30:00,691.96,691.96,691.96,691.96
2026-02-11 18:30:00,691.96,691.96,691.96,691.96
2026-02-11 17:30:00,691.96,691.96,691.96,691.96
2026-02-11 16:30:00,691.96,691.96,691.96,691.96
2026-02-11 15:30:00,692.22,692.99,691.77,691.96
2026-02-11 14:30:00,693.715,693.86,692.2,692.22
2026-02-11 13:30:00,692.807,693.955,692.03,693.71
2026-02-11 12:30:00,693.58,693.99,691.41,692.8
2026-02-11 11:30:00,691.8,693.84,691.39,693.58
2026-02-11 10:30:00,689.71,693.45,689.58,691.772
2026-02-11 09:30:00,696.39,697.14,689.18,689.71
2026-02-10 19:30:00,692.12,692.12,692.12,692.12
2026-02-10 18:30:00,692.12,692.12,692.12,692.12
2026-02-10 17:30:00,692.12,692.12,692.12,692.12
2026-02-10 16:30:00,692.12,692.12,692.12,692.12
2026-02-10 15:30:00,693.29,693.54,691.66,692.12
2026-02-10 14:30:00,693.91,694.13,693.11,693.29
2026-02-10 13:30:00,693.41,693.905,692.85,693.8986
2026-02-10 12:30:00,695.275,695.8,693.37,693.41
2026-02-10 11:30:00,694.7,695.6701,694.2,695.27
2026-02-10 10:30:00,695.85,696.54,694.09,694.7
2026-02-10 09:30:00,694.95,696.435,693.455,695.8663
2026-02-09 19:30:00,693.95,693.95,693.95,693.95
2026-02-09 18:30:00,693.95,693.95,693.95,693.95
2026-02-09 17:30:00,693.95,693.95,693.95,693.95
2026-02-09 16:30:00,693.95,693.95,693.95,693.95
2026-02-09 15:30:00,694.5,695.02,693.88,693.95
2026-02-09 14:30:00,695.76,695.85,694.33,694.49
2026-02-09 13:30:00,694.26,695.87,694.0,695.77
2026-02-09 12:30:00,695.18,695.51,693.55,694.27
2026-02-09 11:30:00,694.64,695.66,694.27,695.18
2026-02-09 10:30:00,691.98,694.76,691.98,694.645
2026-02-09 09:30:00,689.42,692.93,688.34,691.98
2026-02-06 19:30:00,690.62,690.62,690.62,690.62
2026-02-06 18:30:00,690.62,690.62,690.62,690.62
2026-02-06 17:30:00,690.62,690.62,690.62,690.62
2026-02-06 16:30:00,690.62,690.62,690.62,690.62
2026-02-06 15:30:00,689.66,692.31,689.6,690.62
2026-02-06 14:30:00,689.49,690.14,688.9,689.65
2026-02-06 13:30:00,688.97,689.66,688.74,689.4801
2026-02-06 12:30:00,688.51,689.54,687.8524,688.96
2026-02-06 11:30:00,687.1,688.53,686.94,688.5
2026-02-06 10:30:00,685.61,687.72,684.33,687.1215
2026-02-06 09:30:00,681.46,686.51,680.85,685.61
2026-02-05 19:30:00,677.62,677.62,677.62,677.62
2026-02-05 18:30:00,677.62,677.62,677.62,677.62
2026-02-05 17:30:00,677.62,677.62,677.62,677.62
2026-02-05 16:30:00,677.62,677.62,677.62,677.62
2026-02-05 15:30:00,677.79,678.3499,676.1855,677.62
2026-02-05 14:30:00,680.21,680.895,677.64,677.78
2026-02-05 13:30:00,679.16,681.47,677.685,680.235
2026-02-05 12:30:00,681.563,682.615,678.85,679.19
2026-02-05 11:30:00,679.81,681.94,678.95,681.58
2026-02-05 10:30:00,676.87,679.82,675.79,679.82
2026-02-05 09:30:00,680.94,683.69,676.175,676.86
2026-02-04 19:30:00,686.19,686.19,686.19,686.19
2026-02-04 18:30:00,686.19,686.19,686.19,686.19
2026-02-04 17:30:00,686.19,686.19,686.19,686.19
2026-02-04 16:30:00,686.19,686.19,686.19,686.19
2026-02-04 15:30:00,687.57,688.44,685.641,686.19
2026-02-04 14:30:00,685.455,688.49,685.3,687.565
2026-02-04 13:30:00,684.85,685.51,683.11,685.46
2026-02-04 12:30:00,683.49,685.01,681.76,684.85
2026-02-04 11:30:00,688.2,688.48,683.22,683.49
2026-02-04 10:30:00,690.0,690.27,686.39,688.22
2026-02-04 09:30:00,690.35,691.45,686.51,690.02
2026-02-03 19:30:00,689.53,689.53,689.53,689.53
2026-02-03 18:30:00,689.53,689.53,689.53,689.53
2026-02-03 17:30:00,689.53,689.53,689.53,689.53
2026-02-03 16:30:00,689.53,689.53,689.53,689.53
2026-02-03 15:30:00,687.64,689.75,687.62,689.53
2026-02-03 14:30:00,686.36,687.805,685.13,687.61
2026-02-03 13:30:00,686.33,687.22,684.03,686.4
2026-02-03 12:30:00,688.81,688.94,686.24,686.33
2026-02-03 11:30:00,690.79,691.4499,688.61,688.805
2026-02-03 10:30:00,692.25,693.43,690.67,690.77
2026-02-03 09:30:00,696.21,696.96,690.8,692.23
2026-02-02 19:30:00,695.41,695.41,695.41,695.41
2026-02-02 18:30:00,695.41,695.41,695.41,695.41
2026-02-02 17:30:00,695.41,695.41,695.41,695.41
2026-02-02 16:30:00,695.41,695.41,695.41,695.41
2026-02-02 15:30:00,695.73,695.96,695.08,695.41
2026-02-02 14:30:00,696.77,696.79,695.0103,695.73
2026-02-02 13:30:00,696.08,696.88,696.025,696.77
2026-02-02 12:30:00,696.24,696.93,695.685,696.08
2026-02-02 11:30:00,695.54,696.52,694.49,696.24
2026-02-02 10:30:00,694.69,695.75,693.92,695.53
2026-02-02 09:30:00,689.58,695.67,689.425,694.6888
2026-01-30 19:30:00,691.97,691.97,691.97,691.97
2026-01-30 18:30:00,691.97,691.97,691.97,691.97
2026-01-30 17:30:00,691.97,691.97,691.97,691.97
2026-01-30 16:30:00,691.97,691.97,691.97,691.97
2026-01-30 15:30:00,690.02,692.8262,690.02,691.97
2026-01-30 14:30:00,691.27,692.28,689.3,690.02
2026-01-30 13:30:00,689.39,692.7,687.85,691.27
2026-01-30 12:30:00,690.89,691.53,687.12,689.39
2026-01-30 11:30:00,690.96,692.43,688.73,690.89
2026-01-30 10:30:00,691.26,694.21,690.255,690.96
2026-01-30 09:30:00,691.79,694.05,691.222,691.3
2026-01-29 19:30:00,694.04,694.04,694.04,694.04
2026-01-29 18:30:00,694.04,694.04,694.04,694.04
2026-01-29 17:30:00,694.04,694.04,694.04,694.04
2026-01-29 16:30:00,694.04,694.04,694.04,694.04
2026-01-29 15:30:00,691.55,694.79,691.39,694.04
2026-01-29 14:30:00,692.11,692.225,691.045,691.56
2026-01-29 13:30:00,690.98,692.21,690.19,692.1
2026-01-29 12:30:00,691.03,691.675,688.71,690.95
2026-01-29 11:30:00,687.98,691.36,687.88,691.02
2026-01-29 10:30:00,688.89,689.31,684.83,687.99
2026-01-29 09:30:00,696.39,697.06,688.86,688.89
2026-01-28 19:30:00,695.42,695.42,695.42,695.42
2026-01-28 18:30:00,695.42,695.42,695.42,695.42
2026-01-28 17:30:00,695.42,695.42,695.42,695.42
2026-01-28 16:30:00,695.42,695.42,695.42,695.42
2026-01-28 15:30:00,695.465,696.135,694.75,695.42
2026-01-28 14:30:00,694.1,696.285,693.94,695.455
2026-01-28 13:30:00,695.19,695.6499,694.046,694.11
2026-01-28 12:30:00,694.84,695.435,694.52,695.18
2026-01-28 11:30:00,696.06,696.07,694.495,694.84
2026-01-28 10:30:00,696.53,696.79,695.45,696.07
2026-01-28 09:30:00,697.05,697.84,696.03,696.53
2026-01-27 19:30:00,695.49,695.49,695.49,695.49
2026-01-27 18:30:00,695.49,695.49,695.49,695.49
2026-01-27 17:30:00,695.49,695.49,695.49,695.49
2026-01-27 16:30:00,695.49,695.49,695.49,695.49
2026-01-27 15:30:00,695.95,696.18,695.4,695.49
2026-01-27 14:30:00,696.185,696.4,695.94,695.955
2026-01-27 13:30:00,695.81,696.25,695.71,696.24
2026-01-27 12:30:00,695.98,696.08,694.91,695.8
2026-01-27 11:30:00,696.24,696.53,695.38,695.97
2026-01-27 10:30:00,694.745,696.48,694.715,696.24
2026-01-27 09:30:00,694.18,695.48,693.57,694.75
2026-01-26 19:30:00,692.73,692.73,692.73,692.73
2026-01-26 18:30:00,692.73,692.73,692.73,692.73
2026-01-26 17:30:00,692.73,692.73,692.73,692.73
2026-01-26 16:30:00,692.73,692.73,692.73,692.73
2026-01-26 15:30:00,693.57,693.87,692.62,692.73
2026-01-26 14:30:00,693.805,694.0,693.42,693.5501
2026-01-26 13:30:00,693.76,694.13,693.33,693.825
2026-01-26 12:30:00,693.54,693.87,692.9,693.745
2026-01-26 11:30:00,693.2,693.7099,692.775,693.53
2026-01-26 10:30:00,692.5597,693.3388,692.23,693.2
2026-01-26 09:30:00,690.49,693.4,689.92,692.555
2026-01-23 19:30:00,689.23,689.23,689.23,689.23
2026-01-23 18:30:00,689.23,689.23,689.23,689.23
2026-01-23 17:30:00,689.23,689.23,689.23,689.23
2026-01-23 16:30:00,689.23,689.23,689.23,689.23
2026-01-23 15:30:00,688.82,689.61,688.55,689.23
2026-01-23 14:30:00,689.555,689.86,688.51,688.83
2026-01-23 13:30:00,688.9801,690.1995,688.37,689.56
2026-01-23 12:30:00,690.225,690.28,687.73,688.97
2026-01-23 11:30:00,690.08,690.615,689.35,690.23
2026-01-23 10:30:00,689.318,690.96,689.21,690.095
2026-01-23 09:30:00,688.15,689.8501,687.16,689.325
2026-01-22 19:30:00,688.98,688.98,688.98,688.98
2026-01-22 18:30:00,688.98,688.98,688.98,688.98
2026-01-22 17:30:00,688.98,688.98,688.98,688.98
2026-01-22 16:30:00,688.98,688.98,688.98,688.98
2026-01-22 15:30:00,688.04,689.045,687.595,688.98
2026-01-22 14:30:00,690.63,690.735,688.03,688.04
2026-01-22 13:30:00,690.44,690.96,689.83,690.6223
2026-01-22 12:30:00,690.265,691.125,690.255,690.43
2026-01-22 11:30:00,689.8,690.558,689.405,690.26
2026-01-22 10:30:00,688.475,690.0469,688.05,689.8
2026-01-22 09:30:00,689.85,690.67,686.92,688.47
2026-01-21 19:30:00,685.4,685.4,685.4,685.4
2026-01-21 18:30:00,685.4,685.4,685.4,685.4
2026-01-21 17:30:00,685.4,685.4,685.4,685.4
2026-01-21 16:30:00,685.4,685.4,685.4,685.4
2026-01-21 15:30:00,685.305,686.16,684.63,685.4
2026-01-21 14:30:00,684.68,688.735,684.33,685.3
2026-01-21 13:30:00,680.52,685.02,679.72,684.72
2026-01-21 12:30:00,679.8,680.97,678.63,680.52
2026-01-21 11:30:00,684.26,684.3,678.13,679.8
2026-01-21 10:30:00,682.96,685.13,682.94,684.2613
2026-01-21 09:30:00,679.65,683.42,678.97,682.97
2026-01-20 19:30:00,677.58,677.58,677.58,677.58
2026-01-20 18:30:00,677.58,677.58,677.58,677.58
2026-01-20 17:30:00,677.58,677.58,677.58,677.58
2026-01-20 16:30:00,677.58,677.58,677.58,677.58
2026-01-20 15:30:00,677.54,677.74,676.57,677.58
2026-01-20 14:30:00,677.99,678.48,676.93,677.54
2026-01-20 13:30:00,680.19,680.42,677.69,677.99
2026-01-20 12:30:00,682.28,682.28,680.18,680.19
2026-01-20 11:30:00,683.74,684.345,682.12,682.2883
2026-01-20 10:30:00,683.74,684.77,682.58,683.72
2026-01-20 09:30:00,681.49,684.01,680.91,683.75
2026-01-16 19:30:00,691.66,691.66,691.66,691.66
2026-01-16 18:30:00,691.66,691.66,691.66,691.66
2026-01-16 17:30:00,691.66,691.66,691.66,691.66
2026-01-16 16:30:00,691.66,691.66,691.66,691.66
2026-01-16 15:30:00,692.02,692.4885,691.47,691.66
2026-01-16 14:30:00,692.09,693.0,692.01,692.02
2026-01-16 13:30:00,692.995,693.71,691.96,692.09
2026-01-16 12:30:00,692.47,693.2,691.82,692.98
2026-01-16 11:30:00,692.72,693.47,692.13,692.485
2026-01-16 10:30:00,691.59,692.82,690.1,692.71
2026-01-16 09:30:00,693.66,694.25,691.5,691.6
2026-01-15 19:30:00,692.24,692.24,692.24,692.24
2026-01-15 18:30:00,692.24,692.24,692.24,692.24
2026-01-15 17:30:00,692.24,692.24,692.24,692.24
2026-01-15 16:30:00,692.24,692.24,692.24,692.24
2026-01-15 15:30:00,691.85,692.28,691.25,692.24
2026-01-15 14:30:00,693.56,693.7376,691.2907,691.845
