scenario,block_days,contrast,scope,sample,h,method,q,term,comparator_method,comparator_h,comparator_q,metric,point,ci_low,ci_high,successful
clock_NY_quote,7,q10_minus_q50,core,all,6,pca,0.1,downside,pca,6,0.5,effect_bp_per_sd,-0.970369674396824,-3.528888763209302,2.3956670496329644,199
clock_NY_quote,7,method_minus_linear,core,all,6,pca,0.1,btc_vol,linear,6,0.1,coef_raw,32.218333184003995,-63.09604006689188,126.3927651097308,199
clock_NY_quote,7,method_minus_linear,core,all,6,pca,0.1,btc_vol,linear,6,0.1,effect_bp_per_sd,0.06279259978573504,-0.12297235767466923,0.24633584456467336,199
clock_NY_quote,7,q10_minus_q50,core,all,6,pca,0.1,btc_vol,pca,6,0.5,coef_raw,-796.7277789215235,-1660.5446304903837,102.06929042384671,199
clock_NY_quote,7,q10_minus_q50,core,all,6,pca,0.1,btc_vol,pca,6,0.5,effect_bp_per_sd,-1.552799403813815,-3.236353470343448,0.19893009571272857,199
clock_NY_quote,7,method_minus_linear,core,all,6,pca,0.1,account_ls,linear,6,0.1,coef_raw,0.045595258328436916,-0.24124669094679033,0.15130494153394483,199
clock_NY_quote,7,method_minus_linear,core,all,6,pca,0.1,account_ls,linear,6,0.1,effect_bp_per_sd,0.027943817281093963,-0.14785207275119824,0.09272976609750354,199
clock_NY_quote,7,q10_minus_q50,core,all,6,pca,0.1,account_ls,pca,6,0.5,coef_raw,1.016484003684887,-0.24793100542757487,2.556696725491709,199
clock_NY_quote,7,q10_minus_q50,core,all,6,pca,0.1,account_ls,pca,6,0.5,effect_bp_per_sd,0.6229692364833094,-0.1519486667688248,1.5669143845107694,199
clock_NY_quote,7,method_minus_linear,core,all,6,pca,0.5,e_origin,linear,6,0.5,coef_raw,-0.0006359336570688767,-0.005058192140540693,0.007520978607569514,199
clock_NY_quote,7,method_minus_linear,core,all,6,pca,0.5,e_origin,linear,6,0.5,effect_bp_per_sd,-0.019620280962374004,-0.06096897055391419,0.05640806074073335,199
clock_NY_quote,7,method_minus_linear,core,all,6,pca,0.5,downside,linear,6,0.5,coef_raw,3903.6582196894014,-7359.460409254913,7973.081202120021,199
clock_NY_quote,7,method_minus_linear,core,all,6,pca,0.5,downside,linear,6,0.5,effect_bp_per_sd,0.06653904096335561,-0.1254442397568733,0.13590359269573443,199
clock_NY_quote,7,method_minus_linear,core,all,6,pca,0.5,btc_vol,linear,6,0.5,coef_raw,-34.38790309896871,-56.85173281054868,52.37831366737959,199
clock_NY_quote,7,method_minus_linear,core,all,6,pca,0.5,btc_vol,linear,6,0.5,effect_bp_per_sd,-0.06702102881710298,-0.1108023833855775,0.10208381882400921,199
clock_NY_quote,7,method_minus_linear,core,all,6,pca,0.5,account_ls,linear,6,0.5,coef_raw,-0.011365253211683468,-0.11182884353341692,0.12103186457432104,199
clock_NY_quote,7,method_minus_linear,core,all,6,pca,0.5,account_ls,linear,6,0.5,effect_bp_per_sd,-0.006965385672627722,-0.06853617865138661,0.07417640414476218,199
clock_NY_quote,7,method_minus_linear,core,all,6,ml,0.1,e_origin,linear,6,0.1,coef_raw,-0.017705237324742218,-0.06730462395357027,0.030183077097751775,199
clock_NY_quote,7,method_minus_linear,core,all,6,ml,0.1,e_origin,linear,6,0.1,effect_bp_per_sd,-0.18779677860880728,-0.6607409922170698,0.26262128874679935,199
clock_NY_quote,7,ML_minus_joint_linear,core,all,6,ml,0.1,e_origin,joint_linear,6,0.1,coef_raw,-0.025140722551886985,-0.07661538173811434,0.02821395637512289,199
clock_NY_quote,7,ML_minus_joint_linear,core,all,6,ml,0.1,e_origin,joint_linear,6,0.1,effect_bp_per_sd,-0.2705665436660518,-0.7651484613490467,0.24210853317501382,199
clock_NY_quote,7,q10_minus_q50,core,all,6,ml,0.1,e_origin,ml,6,0.5,coef_raw,0.05124115468551793,-0.07528039685310176,0.12924131511325118,199
clock_NY_quote,7,q10_minus_q50,core,all,6,ml,0.1,e_origin,ml,6,0.5,effect_bp_per_sd,0.48053685469743534,-0.7059756039101939,1.212018258422157,199
clock_NY_quote,7,method_minus_linear,core,all,6,ml,0.1,downside,linear,6,0.1,coef_raw,-12519.24219135604,-80345.70439808305,60144.09708757491,199
clock_NY_quote,7,method_minus_linear,core,all,6,ml,0.1,downside,linear,6,0.1,effect_bp_per_sd,-0.21339428866984367,-1.3695169544323156,1.025174417070918,199
clock_NY_quote,7,ML_minus_joint_linear,core,all,6,ml,0.1,downside,joint_linear,6,0.1,coef_raw,-11171.535550088054,-80170.67415893241,56974.4058201284,199
clock_NY_quote,7,ML_minus_joint_linear,core,all,6,ml,0.1,downside,joint_linear,6,0.1,effect_bp_per_sd,-0.19042221930229242,-1.3665335108014343,0.9711460659150641,199
clock_NY_quote,7,q10_minus_q50,core,all,6,ml,0.1,downside,ml,6,0.5,coef_raw,-61697.99478110622,-209399.78138878825,128502.76024606818,199
clock_NY_quote,7,q10_minus_q50,core,all,6,ml,0.1,downside,ml,6,0.5,effect_bp_per_sd,-1.0516610756009188,-3.5692829257615926,2.1903686098312454,199
clock_NY_quote,7,method_minus_linear,core,all,6,ml,0.1,btc_vol,linear,6,0.1,coef_raw,68.34442524604015,-310.47192014156224,497.20385371253934,199
clock_NY_quote,7,method_minus_linear,core,all,6,ml,0.1,btc_vol,linear,6,0.1,effect_bp_per_sd,0.13320130863229562,-0.6051007950913119,0.9690359342859177,199
clock_NY_quote,7,ML_minus_joint_linear,core,all,6,ml,0.1,btc_vol,joint_linear,6,0.1,coef_raw,80.96829925544137,-309.84070030403643,487.3304218161431,199
clock_NY_quote,7,ML_minus_joint_linear,core,all,6,ml,0.1,btc_vol,joint_linear,6,0.1,effect_bp_per_sd,0.15780487405856092,-0.6038705658796322,0.9497929010091402,199
clock_NY_quote,7,q10_minus_q50,core,all,6,ml,0.1,btc_vol,ml,6,0.5,coef_raw,-901.4714891380946,-1823.9633077648464,-68.78091980856522,199
clock_NY_quote,7,q10_minus_q50,core,all,6,ml,0.1,btc_vol,ml,6,0.5,effect_bp_per_sd,-1.7569418663719825,-3.5548517471166274,-0.13405202391345994,199
clock_NY_quote,7,method_minus_linear,core,all,6,ml,0.1,account_ls,linear,6,0.1,coef_raw,1.0782419603712086,-0.37062657197223325,2.091170953192704,199
clock_NY_quote,7,method_minus_linear,core,all,6,ml,0.1,account_ls,linear,6,0.1,effect_bp_per_sd,0.6608186339988396,-0.22714469851465052,1.2816091225675452,199
clock_NY_quote,7,ML_minus_joint_linear,core,all,6,ml,0.1,account_ls,joint_linear,6,0.1,coef_raw,1.1934134641192409,-0.38765664685232804,2.0380276351798137,199
clock_NY_quote,7,ML_minus_joint_linear,core,all,6,ml,0.1,account_ls,joint_linear,6,0.1,effect_bp_per_sd,0.7314034179152116,-0.23758186496965292,1.2490393505626105,199
clock_NY_quote,7,q10_minus_q50,core,all,6,ml,0.1,account_ls,ml,6,0.5,coef_raw,1.7421570522290315,-0.2986667896583869,3.0789053681967724,199
clock_NY_quote,7,q10_minus_q50,core,all,6,ml,0.1,account_ls,ml,6,0.5,effect_bp_per_sd,1.0677101112528495,-0.18304294139594304,1.886958692391298,199
clock_NY_quote,7,method_minus_linear,core,all,6,ml,0.5,e_origin,linear,6,0.5,coef_raw,-0.006633618362907601,-0.051319925833927485,0.05884217531589964,199
clock_NY_quote,7,method_minus_linear,core,all,6,ml,0.5,e_origin,linear,6,0.5,effect_bp_per_sd,-0.08022919273253137,-0.501523543353951,0.5338873595342857,199
clock_NY_quote,7,ML_minus_joint_linear,core,all,6,ml,0.5,e_origin,joint_linear,6,0.5,coef_raw,-0.008306429707118035,-0.06371237022486716,0.06122050709617656,199
clock_NY_quote,7,ML_minus_joint_linear,core,all,6,ml,0.5,e_origin,joint_linear,6,0.5,effect_bp_per_sd,-0.1062945887166249,-0.6312205912575586,0.5462348900594935,199
clock_NY_quote,7,method_minus_linear,core,all,6,ml,0.5,downside,linear,6,0.5,coef_raw,1069.7023835271393,-45779.5597855268,47605.730781006656,199
clock_NY_quote,7,method_minus_linear,core,all,6,ml,0.5,downside,linear,6,0.5,effect_bp_per_sd,0.018233402288424405,-0.7803265123184687,0.8114541520440576,199
clock_NY_quote,7,ML_minus_joint_linear,core,all,6,ml,0.5,downside,joint_linear,6,0.5,coef_raw,-1324.58064048909,-47290.27670913799,46147.82703980921,199
clock_NY_quote,7,ML_minus_joint_linear,core,all,6,ml,0.5,downside,joint_linear,6,0.5,effect_bp_per_sd,-0.022577879654583022,-0.8060771414993695,0.7866037396112076,199
clock_NY_quote,7,method_minus_linear,core,all,6,ml,0.5,btc_vol,linear,6,0.5,coef_raw,106.48189917963862,-190.06484800957227,386.9265062855147,199
clock_NY_quote,7,method_minus_linear,core,all,6,ml,0.5,btc_vol,linear,6,0.5,effect_bp_per_sd,0.207530142587625,-0.3704308930645399,0.7541085728091445,199
clock_NY_quote,7,ML_minus_joint_linear,core,all,6,ml,0.5,btc_vol,joint_linear,6,0.5,coef_raw,124.57270700593745,-226.98615249113104,405.168114247065,199
clock_NY_quote,7,ML_minus_joint_linear,core,all,6,ml,0.5,btc_vol,joint_linear,6,0.5,effect_bp_per_sd,0.2427886039471782,-0.4423894479232626,0.789660939271932,199
clock_NY_quote,7,method_minus_linear,core,all,6,ml,0.5,account_ls,linear,6,0.5,coef_raw,0.2956084002869437,-0.2613074104223473,1.3324482293809998,199
clock_NY_quote,7,method_minus_linear,core,all,6,ml,0.5,account_ls,linear,6,0.5,effect_bp_per_sd,0.1811685562755776,-0.16014662047618877,0.8166132010950409,199
clock_NY_quote,7,ML_minus_joint_linear,core,all,6,ml,0.5,account_ls,joint_linear,6,0.5,coef_raw,0.3004297424061131,-0.2908608890751586,1.287975733759042,199
clock_NY_quote,7,ML_minus_joint_linear,core,all,6,ml,0.5,account_ls,joint_linear,6,0.5,effect_bp_per_sd,0.1841233964972786,-0.17825896456131518,0.7893574877324261,199
clock_NY_quote,7,method_minus_linear,core,all,6,joint_linear,0.1,e_origin,linear,6,0.1,coef_raw,0.007435485227144767,-0.014036016566592818,0.028696373790224296,199
clock_NY_quote,7,method_minus_linear,core,all,6,joint_linear,0.1,e_origin,linear,6,0.1,effect_bp_per_sd,0.08276976505724454,-0.11891604205584849,0.2809112475117295,199
clock_NY_quote,7,q10_minus_q50,core,all,6,joint_linear,0.1,e_origin,joint_linear,6,0.5,coef_raw,0.06807544753028688,-0.07771732756971221,0.15866189533590414,199
clock_NY_quote,7,q10_minus_q50,core,all,6,joint_linear,0.1,e_origin,joint_linear,6,0.5,effect_bp_per_sd,0.6448088096468623,-0.7361364382785163,1.5028412089739545,199
clock_NY_quote,7,method_minus_linear,core,all,6,joint_linear,0.1,downside,linear,6,0.1,coef_raw,-1347.706641267985,-11476.660046535828,12358.881616078113,199
clock_NY_quote,7,method_minus_linear,core,all,6,joint_linear,0.1,downside,linear,6,0.1,effect_bp_per_sd,-0.02297206936755125,-0.19562315909401357,0.2106608939188619,199
clock_NY_quote,7,q10_minus_q50,core,all,6,joint_linear,0.1,downside,joint_linear,6,0.5,coef_raw,-51851.03987150726,-212976.30908147944,133600.78327276208,199
clock_NY_quote,7,q10_minus_q50,core,all,6,joint_linear,0.1,downside,joint_linear,6,0.5,effect_bp_per_sd,-0.8838167359532094,-3.630245927453244,2.277265961985273,199
clock_NY_quote,7,method_minus_linear,core,all,6,joint_linear,0.1,btc_vol,linear,6,0.1,coef_raw,-12.62387400940122,-120.79507692094374,74.44465500758953,199
clock_NY_quote,7,method_minus_linear,core,all,6,joint_linear,0.1,btc_vol,linear,6,0.1,effect_bp_per_sd,-0.024603565426265295,-0.2354261121413225,0.14509048005002015,199
clock_NY_quote,7,q10_minus_q50,core,all,6,joint_linear,0.1,btc_vol,joint_linear,6,0.5,coef_raw,-857.8670813875985,-1696.6053219817798,19.05428562698508,199
clock_NY_quote,7,q10_minus_q50,core,all,6,joint_linear,0.1,btc_vol,joint_linear,6,0.5,effect_bp_per_sd,-1.671958136483365,-3.306634715368882,0.037136251734226154,199
clock_NY_quote,7,method_minus_linear,core,all,6,joint_linear,0.1,account_ls,linear,6,0.1,coef_raw,-0.11517150374803231,-0.2256090177403078,0.22327789746407936,199
clock_NY_quote,7,method_minus_linear,core,all,6,joint_linear,0.1,account_ls,linear,6,0.1,effect_bp_per_sd,-0.07058478391637202,-0.1382682629691425,0.1368395968874651,199
clock_NY_quote,7,q10_minus_q50,core,all,6,joint_linear,0.1,account_ls,joint_linear,6,0.5,coef_raw,0.8491733305159037,-0.3152894214644411,2.488127041895868,199
clock_NY_quote,7,q10_minus_q50,core,all,6,joint_linear,0.1,account_ls,joint_linear,6,0.5,effect_bp_per_sd,0.5204300898349167,-0.19323039954287022,1.524890306137918,199
clock_NY_quote,7,method_minus_linear,core,all,6,joint_linear,0.5,e_origin,linear,6,0.5,coef_raw,0.0016728113442104342,-0.01100287701694808,0.03524871765418536,199
clock_NY_quote,7,method_minus_linear,core,all,6,joint_linear,0.5,e_origin,linear,6,0.5,effect_bp_per_sd,0.02606539598409352,-0.09361042973665643,0.34456690664339623,199
clock_NY_quote,7,method_minus_linear,core,all,6,joint_linear,0.5,downside,linear,6,0.5,coef_raw,2394.2830240162293,-7501.409062310061,15840.409863619476,199
clock_NY_quote,7,method_minus_linear,core,all,6,joint_linear,0.5,downside,linear,6,0.5,effect_bp_per_sd,0.04081128194300743,-0.12786379769683057,0.27000460119061875,199
clock_NY_quote,7,method_minus_linear,core,all,6,joint_linear,0.5,btc_vol,linear,6,0.5,coef_raw,-18.09080782629883,-90.5555539002298,77.90081836830079,199
clock_NY_quote,7,method_minus_linear,core,all,6,joint_linear,0.5,btc_vol,linear,6,0.5,effect_bp_per_sd,-0.035258461359553184,-0.17649015614674196,0.15182644250542762,199
clock_NY_quote,7,method_minus_linear,core,all,6,joint_linear,0.5,account_ls,linear,6,0.5,coef_raw,-0.004821342119169403,-0.17516065601743128,0.16107907426307674,199
clock_NY_quote,7,method_minus_linear,core,all,6,joint_linear,0.5,account_ls,linear,6,0.5,effect_bp_per_sd,-0.002954840221701005,-0.10735014003714922,0.09872000694879135,199
clock_NY_quote,7,h6_minus_h1,core,matched,6,linear,0.1,e_origin,linear,1,0.1,coef_raw,0.0619504161386395,-0.22643654187769935,0.18083476643480953,199
clock_NY_quote,7,h6_minus_h1,core,matched,6,linear,0.1,e_origin,linear,1,0.1,effect_bp_per_sd,0.5773958634293788,-2.110454307794229,1.6854325218737736,199
clock_NY_quote,7,h6_minus_h1,core,matched,6,linear,0.1,downside,linear,1,0.1,coef_raw,-113000.7074774141,-303511.15621810686,260200.33409272044,199
clock_NY_quote,7,h6_minus_h1,core,matched,6,linear,0.1,downside,linear,1,0.1,effect_bp_per_sd,-1.8184891493436404,-4.884321139296289,4.187332050976554,199
clock_NY_quote,7,h6_minus_h1,core,matched,6,linear,0.1,btc_vol,linear,1,0.1,coef_raw,840.6897309177898,-1905.9713880360887,1792.036964239769,199
clock_NY_quote,7,h6_minus_h1,core,matched,6,linear,0.1,btc_vol,linear,1,0.1,effect_bp_per_sd,1.612710483366684,-3.656259765570197,3.437697277038225,199
clock_NY_quote,7,h6_minus_h1,core,matched,6,linear,0.1,account_ls,linear,1,0.1,coef_raw,1.916408078523087,-2.8773228003125233,4.869023451114425,199
clock_NY_quote,7,h6_minus_h1,core,matched,6,linear,0.1,account_ls,linear,1,0.1,effect_bp_per_sd,1.210305153585257,-1.8171696585783608,3.0750257431354644,199
clock_NY_quote,7,method_minus_linear,core,matched,6,pca,0.1,e_origin,linear,6,0.1,coef_raw,0.003006276316876999,-0.008164393303256079,0.024125577182865832,199
clock_NY_quote,7,method_minus_linear,core,matched,6,pca,0.1,e_origin,linear,6,0.1,effect_bp_per_sd,0.007138089825492244,-0.08903782475332657,0.20424888736510477,199
clock_NY_quote,7,h6_minus_h1,core,matched,6,pca,0.1,e_origin,pca,1,0.1,coef_raw,0.0672429775914013,-0.22001614663264252,0.17818240531946436,199
clock_NY_quote,7,h6_minus_h1,core,matched,6,pca,0.1,e_origin,pca,1,0.1,effect_bp_per_sd,0.6236169943518948,-2.0404481328244968,1.652478519421254,199
clock_NY_quote,7,method_minus_linear,core,matched,6,pca,0.1,downside,linear,6,0.1,coef_raw,1758.0935947896214,-16171.188010556261,28464.79793172333,199
clock_NY_quote,7,method_minus_linear,core,matched,6,pca,0.1,downside,linear,6,0.1,effect_bp_per_sd,0.028292514241953004,-0.2602384585518659,0.4580761247662472,199
clock_NY_quote,7,h6_minus_h1,core,matched,6,pca,0.1,downside,pca,1,0.1,coef_raw,-112058.47140559845,-296445.34987980284,264457.71848544065,199
clock_NY_quote,7,h6_minus_h1,core,matched,6,pca,0.1,downside,pca,1,0.1,effect_bp_per_sd,-1.8033260046964317,-4.77061307105134,4.2558449611660265,199
clock_NY_quote,7,method_minus_linear,core,matched,6,pca,0.1,btc_vol,linear,6,0.1,coef_raw,-7.078337101044326,-97.91294204226186,173.62921906521825,199
clock_NY_quote,7,method_minus_linear,core,matched,6,pca,0.1,btc_vol,linear,6,0.1,effect_bp_per_sd,-0.013578503492834626,-0.187828187120168,0.3330761058536473,199
clock_NY_quote,7,h6_minus_h1,core,matched,6,pca,0.1,btc_vol,pca,1,0.1,coef_raw,836.8542264947471,-1859.1830933029191,1807.0319484764261,199
clock_NY_quote,7,h6_minus_h1,core,matched,6,pca,0.1,btc_vol,pca,1,0.1,effect_bp_per_sd,1.6053527650973205,-3.566504924229794,3.4664624294922395,199
clock_NY_quote,7,method_minus_linear,core,matched,6,pca,0.1,account_ls,linear,6,0.1,coef_raw,-0.01648042530419236,-0.34689004713442073,0.21573807564869552,199
clock_NY_quote,7,method_minus_linear,core,matched,6,pca,0.1,account_ls,linear,6,0.1,effect_bp_per_sd,-0.010408192233416491,-0.21907798056131209,0.136249115054561,199
clock_NY_quote,7,h6_minus_h1,core,matched,6,pca,0.1,account_ls,pca,1,0.1,coef_raw,1.9767802445927276,-2.6509727804188623,4.953351949063299,199
clock_NY_quote,7,h6_minus_h1,core,matched,6,pca,0.1,account_ls,pca,1,0.1,effect_bp_per_sd,1.2484331204551853,-1.6742185832507355,3.128283301797126,199
clock_NY_quote,7,method_minus_linear,core,matched,6,ml,0.1,e_origin,linear,6,0.1,coef_raw,-0.032080797928262295,-0.09973831940440239,0.1009057900761583,199
clock_NY_quote,7,method_minus_linear,core,matched,6,ml,0.1,e_origin,linear,6,0.1,effect_bp_per_sd,-0.34055155935851156,-0.9681448595590486,0.8943221959161124,199
clock_NY_quote,7,ML_minus_joint_linear,core,matched,6,ml,0.1,e_origin,joint_linear,6,0.1,coef_raw,-0.03306029128196236,-0.10222446419619266,0.09279572430841579,199
clock_NY_quote,7,ML_minus_joint_linear,core,matched,6,ml,0.1,e_origin,joint_linear,6,0.1,effect_bp_per_sd,-0.3697073077448976,-1.000348053215939,0.8024095755624905,199
clock_NY_quote,7,h6_minus_h1,core,matched,6,ml,0.1,e_origin,ml,1,0.1,coef_raw,0.035006111717184596,-0.23920976815529807,0.1776490352984881,199
clock_NY_quote,7,h6_minus_h1,core,matched,6,ml,0.1,e_origin,ml,1,0.1,effect_bp_per_sd,0.32277768834560483,-2.205659875014104,1.6380323931356184,199
clock_NY_quote,7,method_minus_linear,core,matched,6,ml,0.1,downside,linear,6,0.1,coef_raw,-11484.817062384682,-114095.60987466399,163978.67676376403,199
clock_NY_quote,7,method_minus_linear,core,matched,6,ml,0.1,downside,linear,6,0.1,effect_bp_per_sd,-0.18482198630763014,-1.8361091109654486,2.6388635175424375,199
clock_NY_quote,7,ML_minus_joint_linear,core,matched,6,ml,0.1,downside,joint_linear,6,0.1,coef_raw,-14134.615921115677,-114352.03829964431,163858.32871700605,199
clock_NY_quote,7,ML_minus_joint_linear,core,matched,6,ml,0.1,downside,joint_linear,6,0.1,effect_bp_per_sd,-0.22746446687359168,-1.8402357427257245,2.6369267896930313,199
clock_NY_quote,7,h6_minus_h1,core,matched,6,ml,0.1,downside,ml,1,0.1,coef_raw,-118150.9438222898,-304639.8370531248,301299.80771310057,199
clock_NY_quote,7,h6_minus_h1,core,matched,6,ml,0.1,downside,ml,1,0.1,effect_bp_per_sd,-1.901370479193576,-4.902484687979933,4.848734519074684,199
clock_NY_quote,7,method_minus_linear,core,matched,6,ml,0.1,btc_vol,linear,6,0.1,coef_raw,-65.024326534397,-600.3264421357694,664.9586504042577,199
clock_NY_quote,7,method_minus_linear,core,matched,6,ml,0.1,btc_vol,linear,6,0.1,effect_bp_per_sd,-0.12473735460215263,-1.1516171913003332,1.2756023382628614,199
clock_NY_quote,7,ML_minus_joint_linear,core,matched,6,ml,0.1,btc_vol,joint_linear,6,0.1,coef_raw,-30.757552015459964,-568.1983194872063,659.7274654257113,199
clock_NY_quote,7,ML_minus_joint_linear,core,matched,6,ml,0.1,btc_vol,joint_linear,6,0.1,effect_bp_per_sd,-0.05900277445268243,-1.0899852261404133,1.2655672604629673,199
clock_NY_quote,7,h6_minus_h1,core,matched,6,ml,0.1,btc_vol,ml,1,0.1,coef_raw,795.5190806555502,-1952.8664891190222,1809.4929558437536,199
clock_NY_quote,7,h6_minus_h1,core,matched,6,ml,0.1,btc_vol,ml,1,0.1,effect_bp_per_sd,1.5260587989945247,-3.7462194954843757,3.4711834249260702,199
clock_NY_quote,7,method_minus_linear,core,matched,6,ml,0.1,account_ls,linear,6,0.1,coef_raw,0.5224919300840098,-0.9030175206144124,2.090427103822793,199
clock_NY_quote,7,method_minus_linear,core,matched,6,ml,0.1,account_ls,linear,6,0.1,effect_bp_per_sd,0.32997913271934,-0.5702995991436685,1.320206653950687,199
clock_NY_quote,7,ML_minus_joint_linear,core,matched,6,ml,0.1,account_ls,joint_linear,6,0.1,coef_raw,0.5997850174920796,-0.9000762354381987,2.008325440920309,199
clock_NY_quote,7,ML_minus_joint_linear,core,matched,6,ml,0.1,account_ls,joint_linear,6,0.1,effect_bp_per_sd,0.37879348654871703,-0.5684420341256379,1.2683554502105232,199
clock_NY_quote,7,h6_minus_h1,core,matched,6,ml,0.1,account_ls,ml,1,0.1,coef_raw,1.6327186733203018,-2.8215380069068505,4.891618034644254,199
clock_NY_quote,7,h6_minus_h1,core,matched,6,ml,0.1,account_ls,ml,1,0.1,effect_bp_per_sd,1.031141460328925,-1.7819388412450259,3.0892953244400574,199
clock_NY_quote,7,method_minus_linear,core,matched,6,joint_linear,0.1,e_origin,linear,6,0.1,coef_raw,0.0009794933537000672,-0.023755427946344724,0.047445615667825077,199
clock_NY_quote,7,method_minus_linear,core,matched,6,joint_linear,0.1,e_origin,linear,6,0.1,effect_bp_per_sd,0.029155748386386016,-0.2055190741132546,0.46062149801435615,199
clock_NY_quote,7,h6_minus_h1,core,matched,6,joint_linear,0.1,e_origin,joint_linear,1,0.1,coef_raw,0.060804174474207495,-0.2190203537387864,0.17152253430581005,199
clock_NY_quote,7,h6_minus_h1,core,matched,6,joint_linear,0.1,e_origin,joint_linear,1,0.1,effect_bp_per_sd,0.5694192616973264,-2.0510829922628027,1.6062751561621567,199
clock_NY_quote,7,method_minus_linear,core,matched,6,joint_linear,0.1,downside,linear,6,0.1,coef_raw,2649.7988587309956,-18479.602129694707,33772.66655198625,199
clock_NY_quote,7,method_minus_linear,core,matched,6,joint_linear,0.1,downside,linear,6,0.1,effect_bp_per_sd,0.04264248056596154,-0.297387128870447,0.54349418725067,199
clock_NY_quote,7,h6_minus_h1,core,matched,6,joint_linear,0.1,downside,joint_linear,1,0.1,coef_raw,-110566.0778231781,-299097.5159825765,263908.8894231652,199
clock_NY_quote,7,h6_minus_h1,core,matched,6,joint_linear,0.1,downside,joint_linear,1,0.1,effect_bp_per_sd,-1.7793093273077174,-4.8132936470213155,4.247012806776267,199
clock_NY_quote,7,method_minus_linear,core,matched,6,joint_linear,0.1,btc_vol,linear,6,0.1,coef_raw,-34.26677451893704,-157.15578944979154,159.820014933203,199
clock_NY_quote,7,method_minus_linear,core,matched,6,joint_linear,0.1,btc_vol,linear,6,0.1,effect_bp_per_sd,-0.0657345801494702,-0.3014748245952232,0.3065856570571117,199
clock_NY_quote,7,h6_minus_h1,core,matched,6,joint_linear,0.1,btc_vol,joint_linear,1,0.1,coef_raw,803.3143699416123,-1931.165368849632,1757.4160970831767,199
clock_NY_quote,7,h6_minus_h1,core,matched,6,joint_linear,0.1,btc_vol,joint_linear,1,0.1,effect_bp_per_sd,1.5410126449738066,-3.7045898396528005,3.3712834345071294,199
clock_NY_quote,7,method_minus_linear,core,matched,6,joint_linear,0.1,account_ls,linear,6,0.1,coef_raw,-0.07729308740806973,-0.3110465777254873,0.3839646881874606,199
clock_NY_quote,7,method_minus_linear,core,matched,6,joint_linear,0.1,account_ls,linear,6,0.1,effect_bp_per_sd,-0.048814353829377044,-0.1964410817534964,0.24249242429941126,199
clock_NY_quote,7,h6_minus_h1,core,matched,6,joint_linear,0.1,account_ls,joint_linear,1,0.1,coef_raw,1.816249086477924,-2.7528941548272425,4.890535836081512,199
clock_NY_quote,7,h6_minus_h1,core,matched,6,joint_linear,0.1,account_ls,joint_linear,1,0.1,effect_bp_per_sd,1.147049865941308,-1.7385869012981223,3.0886118632752013,199
clock_NY_quote,7,h12_minus_h1,core,matched,12,linear,0.1,e_origin,linear,1,0.1,coef_raw,-0.13783754830772552,-0.27729761310226797,0.0991291683894377,199
clock_NY_quote,7,h12_minus_h1,core,matched,12,linear,0.1,e_origin,linear,1,0.1,effect_bp_per_sd,-1.2846859662737318,-2.5844942572423846,0.9239126278855794,199
clock_NY_quote,7,h12_minus_h1,core,matched,12,linear,0.1,downside,linear,1,0.1,coef_raw,91137.90534784597,-296245.7420877099,405701.3654952478,199
clock_NY_quote,7,h12_minus_h1,core,matched,12,linear,0.1,downside,linear,1,0.1,effect_bp_per_sd,1.4666571180723924,-4.767400838029541,6.528839929382443,199
clock_NY_quote,7,h12_minus_h1,core,matched,12,linear,0.1,btc_vol,linear,1,0.1,coef_raw,-1117.2769246884875,-2901.610646584069,631.9735072810653,199
clock_NY_quote,7,h12_minus_h1,core,matched,12,linear,0.1,btc_vol,linear,1,0.1,effect_bp_per_sd,-2.143292754749986,-5.566212761140663,1.2123263350552946,199
clock_NY_quote,7,h12_minus_h1,core,matched,12,linear,0.1,account_ls,linear,1,0.1,coef_raw,2.097202552512396,-1.0268509444647165,4.244458733304831,199
clock_NY_quote,7,h12_minus_h1,core,matched,12,linear,0.1,account_ls,linear,1,0.1,effect_bp_per_sd,1.3244856801971214,-0.6485064449359464,2.6805826674753828,199
clock_NY_quote,7,method_minus_linear,core,matched,12,pca,0.1,e_origin,linear,12,0.1,coef_raw,0.0009770906007548763,-0.008705350260742394,0.015719266427868753,199
clock_NY_quote,7,method_minus_linear,core,matched,12,pca,0.1,e_origin,linear,12,0.1,effect_bp_per_sd,-0.0024491989592307917,-0.09902892655065092,0.13740890508275888,199
clock_NY_quote,7,h12_minus_h1,core,matched,12,pca,0.1,e_origin,pca,1,0.1,coef_raw,-0.13457417257108584,-0.2746699390007012,0.08672115700358926,199
clock_NY_quote,7,h12_minus_h1,core,matched,12,pca,0.1,e_origin,pca,1,0.1,effect_bp_per_sd,-1.2480521241359388,-2.5473119712107906,0.8042592582070995,199
clock_NY_quote,7,method_minus_linear,core,matched,12,pca,0.1,downside,linear,12,0.1,coef_raw,-7653.415606594153,-15296.051047678713,16088.051313514865,199
clock_NY_quote,7,method_minus_linear,core,matched,12,pca,0.1,downside,linear,12,0.1,effect_bp_per_sd,-0.12316430177032764,-0.24615512131700412,0.2589005626673442,199
clock_NY_quote,7,h12_minus_h1,core,matched,12,pca,0.1,downside,pca,1,0.1,coef_raw,82668.63221827784,-300508.06927153183,399093.6655038111,199
