scenario,block_days,scope,sample,h,method,q,term,metric,point,ci_low,ci_high,successful
clock_UTC_quote,3,core,matched,12,pca,0.1,btc_vol,coef_raw,-654.84510316351,-2195.9561888688672,193.20051635148988,199
clock_UTC_quote,3,core,matched,12,pca,0.1,btc_vol,effect_bp_per_sd,-1.267022920457534,-4.248831991223887,0.3738128013464676,199
clock_UTC_quote,3,core,matched,12,pca,0.1,account_ls,coef_raw,-0.2139350467893753,-1.5534630465554868,2.0993126787651883,199
clock_UTC_quote,3,core,matched,12,pca,0.1,account_ls,effect_bp_per_sd,-0.1351753986481369,-0.981559542275595,1.3264560084844677,199
clock_UTC_quote,3,core,matched,12,ml,0.1,e_origin,coef_raw,0.2218569228994859,0.09964175740426828,0.36734332670835956,199
clock_UTC_quote,3,core,matched,12,ml,0.1,e_origin,effect_bp_per_sd,2.233727715976176,1.0032256477447266,3.6985321865259486,199
clock_UTC_quote,3,core,matched,12,ml,0.1,downside,coef_raw,25992.289979990564,-36312.52590928176,242550.02530858933,199
clock_UTC_quote,3,core,matched,12,ml,0.1,downside,effect_bp_per_sd,0.4087599087370474,-0.5710579863535005,3.8143898165814285,199
clock_UTC_quote,3,core,matched,12,ml,0.1,btc_vol,coef_raw,-682.5268973883622,-2146.1168108180427,-50.16910348674406,199
clock_UTC_quote,3,core,matched,12,ml,0.1,btc_vol,effect_bp_per_sd,-1.3205828655389575,-4.152400584732978,-0.09706937367238563,199
clock_UTC_quote,3,core,matched,12,ml,0.1,account_ls,coef_raw,0.8569630335638592,-0.7134698185071426,3.642484431557144,199
clock_UTC_quote,3,core,matched,12,ml,0.1,account_ls,effect_bp_per_sd,0.5414742531772238,-0.45080770349454785,2.3015129708510305,199
clock_UTC_quote,3,core,matched,12,joint_linear,0.1,e_origin,coef_raw,0.2923964073055201,0.08508229209384091,0.39379600414761684,199
clock_UTC_quote,3,core,matched,12,joint_linear,0.1,e_origin,effect_bp_per_sd,2.9619605744233946,0.8618792449806355,3.989133277660119,199
clock_UTC_quote,3,core,matched,12,joint_linear,0.1,downside,coef_raw,49040.80161969713,-44620.913599099134,264289.7272115501,199
clock_UTC_quote,3,core,matched,12,joint_linear,0.1,downside,effect_bp_per_sd,0.7712253752897814,-0.7017173394330554,4.156272681564305,199
clock_UTC_quote,3,core,matched,12,joint_linear,0.1,btc_vol,coef_raw,-672.3376194668351,-2232.2125892697295,126.48830041659814,199
clock_UTC_quote,3,core,matched,12,joint_linear,0.1,btc_vol,effect_bp_per_sd,-1.3008682053741047,-4.318982459020405,0.24473509082273992,199
clock_UTC_quote,3,core,matched,12,joint_linear,0.1,account_ls,coef_raw,-0.1353764649768493,-1.6741169197383985,2.2686027226378784,199
clock_UTC_quote,3,core,matched,12,joint_linear,0.1,account_ls,effect_bp_per_sd,-0.0855379606822325,-1.057794996216898,1.4334223494888065,199
clock_UTC_quote,3,full_macro,all,6,linear,0.1,e_origin,coef_raw,0.4542527640172143,0.162446549678875,0.5694631589604114,199
clock_UTC_quote,3,full_macro,all,6,linear,0.1,e_origin,effect_bp_per_sd,4.144207387617236,1.4820211225981932,5.195286891529298,199
clock_UTC_quote,3,full_macro,all,6,linear,0.1,downside,coef_raw,-57230.811537287365,-333069.5898805958,311564.93968710495,199
clock_UTC_quote,3,full_macro,all,6,linear,0.1,downside,effect_bp_per_sd,-0.845379955099637,-4.919908478929434,4.602254408915727,199
clock_UTC_quote,3,full_macro,all,6,linear,0.1,btc_vol,coef_raw,-1115.9921754395575,-4055.7499884225845,997.7515601894597,199
clock_UTC_quote,3,full_macro,all,6,linear,0.1,btc_vol,effect_bp_per_sd,-2.0320454988411134,-7.384880189821159,1.816748012633802,199
clock_UTC_quote,3,full_macro,all,6,linear,0.1,account_ls,coef_raw,1.7738762507564132,-0.41073290985557503,4.976399887402828,199
clock_UTC_quote,3,full_macro,all,6,linear,0.1,account_ls,effect_bp_per_sd,1.0500468681557955,-0.24313353620832,2.9457822180267454,199
clock_UTC_quote,3,full_macro,all,6,linear,0.5,e_origin,coef_raw,0.257415055746667,0.09899055587850679,0.44036542835155645,199
clock_UTC_quote,3,full_macro,all,6,linear,0.5,e_origin,effect_bp_per_sd,2.348431226427966,0.9031037903833169,4.017511407716145,199
clock_UTC_quote,3,full_macro,all,6,linear,0.5,downside,coef_raw,-80756.2176089311,-219131.49179559693,257463.12181576513,199
clock_UTC_quote,3,full_macro,all,6,linear,0.5,downside,effect_bp_per_sd,-1.1928834448166998,-3.2368817725812504,3.8030941116153234,199
clock_UTC_quote,3,full_macro,all,6,linear,0.5,btc_vol,coef_raw,-253.956569359828,-1992.8688846339105,776.2156985074142,199
clock_UTC_quote,3,full_macro,all,6,linear,0.5,btc_vol,effect_bp_per_sd,-0.462414804535266,-3.6286994980102114,1.413366196461499,199
clock_UTC_quote,3,full_macro,all,6,linear,0.5,account_ls,coef_raw,1.792336153489125,-0.36618863197196055,4.651993951861783,199
clock_UTC_quote,3,full_macro,all,6,linear,0.5,account_ls,effect_bp_per_sd,1.0609742161276057,-0.21676553028569387,2.7537499742438047,199
clock_UTC_quote,3,full_macro,all,6,pca,0.1,e_origin,coef_raw,0.454303692954649,0.1613266797276357,0.5694578412594078,199
clock_UTC_quote,3,full_macro,all,6,pca,0.1,e_origin,effect_bp_per_sd,4.127220126099552,1.465607103297709,5.173362884473951,199
clock_UTC_quote,3,full_macro,all,6,pca,0.1,downside,coef_raw,-57141.86221172416,-329050.22469047783,314348.1130031868,199
clock_UTC_quote,3,full_macro,all,6,pca,0.1,downside,effect_bp_per_sd,-0.8440660478732512,-4.860536775599014,4.64336581149388,199
clock_UTC_quote,3,full_macro,all,6,pca,0.1,btc_vol,coef_raw,-1124.822032707804,-4063.2918899323045,1030.5807359331448,199
clock_UTC_quote,3,full_macro,all,6,pca,0.1,btc_vol,effect_bp_per_sd,-2.0481232743956617,-7.398612801350889,1.8765247568339511,199
clock_UTC_quote,3,full_macro,all,6,pca,0.1,account_ls,coef_raw,1.78279729571663,-0.38324491979295644,4.982738834713806,199
clock_UTC_quote,3,full_macro,all,6,pca,0.1,account_ls,effect_bp_per_sd,1.0553276848515254,-0.22686200776046894,2.9495345608231824,199
clock_UTC_quote,3,full_macro,all,6,pca,0.5,e_origin,coef_raw,0.2553825759307251,0.09185827757540382,0.44609832827253676,199
clock_UTC_quote,3,full_macro,all,6,pca,0.5,e_origin,effect_bp_per_sd,2.320078228687552,0.8345063838076516,4.052676716518725,199
clock_UTC_quote,3,full_macro,all,6,pca,0.5,downside,coef_raw,-92644.31861046414,-222190.9076554486,257578.6016824264,199
clock_UTC_quote,3,full_macro,all,6,pca,0.5,downside,effect_bp_per_sd,-1.368487494819523,-3.282073667869114,3.804799912422104,199
clock_UTC_quote,3,full_macro,all,6,pca,0.5,btc_vol,coef_raw,-208.1607728600527,-2041.4644429582588,757.3667945166059,199
clock_UTC_quote,3,full_macro,all,6,pca,0.5,btc_vol,effect_bp_per_sd,-0.3790278918030521,-3.7171843348485782,1.3790453191690357,199
clock_UTC_quote,3,full_macro,all,6,pca,0.5,account_ls,coef_raw,1.8360517079166856,-0.34489192838423005,4.667196362321997,199
clock_UTC_quote,3,full_macro,all,6,pca,0.5,account_ls,effect_bp_per_sd,1.0868516588166208,-0.20415893673397184,2.762749048156294,199
clock_UTC_quote,3,full_macro,all,6,ml,0.1,e_origin,coef_raw,0.4223380250814048,0.17624402996149888,0.5447055998270103,199
clock_UTC_quote,3,full_macro,all,6,ml,0.1,e_origin,effect_bp_per_sd,3.885715562058733,1.6215309284768795,5.011556857993987,199
clock_UTC_quote,3,full_macro,all,6,ml,0.1,downside,coef_raw,-96660.33001195273,-334194.0581984579,284988.2552618933,199
clock_UTC_quote,3,full_macro,all,6,ml,0.1,downside,effect_bp_per_sd,-1.4278096579528918,-4.936518464888587,4.209679226377131,199
clock_UTC_quote,3,full_macro,all,6,ml,0.1,btc_vol,coef_raw,-1161.1793356140668,-3954.213984137723,885.2734201159295,199
clock_UTC_quote,3,full_macro,all,6,ml,0.1,btc_vol,effect_bp_per_sd,-2.114324180949128,-7.199999161962609,1.611943083634713,199
clock_UTC_quote,3,full_macro,all,6,ml,0.1,account_ls,coef_raw,2.80290957622892,-0.12417094878403499,5.390589922212852,199
clock_UTC_quote,3,full_macro,all,6,ml,0.1,account_ls,effect_bp_per_sd,1.6591836217368816,-0.07350305063896699,3.190962200952921,199
clock_UTC_quote,3,full_macro,all,6,ml,0.5,e_origin,coef_raw,0.2732632759134828,0.1056312328798494,0.43712574930841314,199
