month,logistic_full_cal,logistic_full_raw,logistic_local_cal,logistic_local_raw,logistic_reference_cal,logistic_reference_raw,recent28,recent28_state,spline_reference_cal,spline_reference_raw,tree_full_cal,tree_full_raw,tree_local_cal,tree_local_raw,tree_reference_cal,tree_reference_raw
2026-01,0.202214701163288,0.2036956642415388,0.1987984879238525,0.2166767260686154,0.1996949815911244,0.2011782177148026,0.2243202980645405,0.2197652456098441,0.2232257745894595,0.216971676777047,0.2273465077958785,0.2305419447977033,0.1983724897825285,0.215345427247076,0.2017391642683488,0.2132065842771456
2026-02,0.2634424712947613,0.2423707145694671,0.226835934439494,0.2270212796174505,0.2318947931439172,0.2210519818910407,0.2227405727405606,0.2273380934336993,0.2180917382207944,0.2139915829628373,0.2801950039244677,0.2253141318719098,0.2380130800332626,0.2189634573185383,0.2465710676647143,0.2214048846718731
2026-03,0.2696305399299472,0.2212543338592393,0.2415319306908289,0.275608227777631,0.2537804182902276,0.2272558055837264,0.2651729015779824,0.2636054703987434,0.2452637690004949,0.2472022642340344,0.273168975943642,0.2574133919381881,0.248965643109584,0.2582169630054188,0.2620430144822042,0.2553203212634236
