task,method,info,algorithm,q,period,n,pinball,baseline_pinball,skill,below_rate
observed_change,pca_1,without_positioning,quantile_lightgbm,0.5,2026-01,220,9.99846923012597,9.774502080198696,-0.022913407566917288,0.5227272727272727
observed_change,pca_1,without_positioning,quantile_lightgbm,0.5,2026-02,204,10.299541336814249,9.835203726085682,-0.047211793843884964,0.5637254901960784
observed_change,pca_1,without_positioning,quantile_lightgbm,0.5,2026-03,152,15.632448180774478,13.551910840716014,-0.15352354103508392,0.756578947368421
observed_change,pca_1,with_positioning,linear_qr,0.1,all,576,5.990712990474263,5.305368691035026,-0.12917939154677915,0.16493055555555555
observed_change,pca_1,with_positioning,linear_qr,0.1,2026-01,220,4.210640408207666,5.016911634037978,0.1607106691614909,0.05454545454545454
observed_change,pca_1,with_positioning,linear_qr,0.1,2026-02,204,4.5897118634910345,4.113979537692783,-0.11563799028155919,0.11764705882352941
observed_change,pca_1,with_positioning,linear_qr,0.1,2026-03,152,10.447424819442883,7.321841979332185,-0.4268847714732813,0.3881578947368421
observed_change,pca_1,with_positioning,linear_qr,0.5,all,576,11.239555590943423,10.79281678047574,-0.04139223518329671,0.6006944444444444
observed_change,pca_1,with_positioning,linear_qr,0.5,2026-01,220,9.818439161606909,9.774502080198696,-0.00449507105811775,0.5318181818181819
observed_change,pca_1,with_positioning,linear_qr,0.5,2026-02,204,10.222221842121362,9.835203726085682,-0.03935028971582977,0.5882352941176471
observed_change,pca_1,with_positioning,linear_qr,0.5,2026-03,152,14.661803612086409,13.551910840716014,-0.08189935606983045,0.7171052631578947
observed_change,pca_1,with_positioning,quantile_lightgbm,0.1,all,576,5.453687873311732,5.305368691035026,-0.02795643260897851,0.13020833333333334
observed_change,pca_1,with_positioning,quantile_lightgbm,0.1,2026-01,220,4.209314284730191,5.016911634037978,0.16097499980436636,0.06818181818181818
observed_change,pca_1,with_positioning,quantile_lightgbm,0.1,2026-02,204,4.1919310260496045,4.113979537692783,-0.018947952376189514,0.09803921568627451
observed_change,pca_1,with_positioning,quantile_lightgbm,0.1,2026-03,152,8.948165414952605,7.321841979332185,-0.22211943937210665,0.2631578947368421
observed_change,pca_1,with_positioning,quantile_lightgbm,0.5,all,576,11.502004763098434,10.79281678047574,-0.06570925802294902,0.5989583333333334
observed_change,pca_1,with_positioning,quantile_lightgbm,0.5,2026-01,220,10.063501271295118,9.774502080198696,-0.029566640707139547,0.5272727272727272
observed_change,pca_1,with_positioning,quantile_lightgbm,0.5,2026-02,204,10.101153588239114,9.835203726085682,-0.02704060531537955,0.5637254901960784
observed_change,pca_1,with_positioning,quantile_lightgbm,0.5,2026-03,152,15.464139025388105,13.551910840716014,-0.14110395258260566,0.75
observed_change,pca_2,without_positioning,linear_qr,0.1,all,576,5.856675517412743,5.305368691035026,-0.10391489422955869,0.15625
observed_change,pca_2,without_positioning,linear_qr,0.1,2026-01,220,4.2142905653945135,5.016911634037978,0.1599830986055173,0.05454545454545454
observed_change,pca_2,without_positioning,linear_qr,0.1,2026-02,204,4.441238940007748,4.113979537692783,-0.07954813564738816,0.10294117647058823
observed_change,pca_2,without_positioning,linear_qr,0.1,2026-03,152,10.133476512377413,7.321841979332185,-0.38400644823827146,0.375
observed_change,pca_2,without_positioning,linear_qr,0.5,all,576,11.098847724685294,10.79281678047574,-0.028355057853216348,0.6128472222222222
observed_change,pca_2,without_positioning,linear_qr,0.5,2026-01,220,9.890877884971827,9.774502080198696,-0.011906059645625078,0.5590909090909091
observed_change,pca_2,without_positioning,linear_qr,0.5,2026-02,204,9.894866063799553,9.835203726085682,-0.006066202528741682,0.5980392156862745
observed_change,pca_2,without_positioning,linear_qr,0.5,2026-03,152,14.463095248090909,13.551910840716014,-0.06723659992193043,0.7105263157894737
observed_change,pca_2,without_positioning,quantile_lightgbm,0.1,all,576,5.601954353075659,5.305368691035026,-0.055902931410177104,0.13194444444444445
observed_change,pca_2,without_positioning,quantile_lightgbm,0.1,2026-01,220,4.26336575457718,5.016911634037978,0.15020114652772731,0.06363636363636363
observed_change,pca_2,without_positioning,quantile_lightgbm,0.1,2026-02,204,4.058556030729949,4.113979537692783,0.013471993833473861,0.08823529411764706
observed_change,pca_2,without_positioning,quantile_lightgbm,0.1,2026-03,152,9.6107882308927,7.321841979332185,-0.3126189090151992,0.2894736842105263
observed_change,pca_2,without_positioning,quantile_lightgbm,0.5,all,576,11.499816303687,10.79281678047574,-0.06550648802731707,0.5972222222222222
observed_change,pca_2,without_positioning,quantile_lightgbm,0.5,2026-01,220,9.885024719431014,9.774502080198696,-0.011307239829250859,0.5181818181818182
observed_change,pca_2,without_positioning,quantile_lightgbm,0.5,2026-02,204,10.24394194374768,9.835203726085682,-0.04155869355079167,0.5735294117647058
observed_change,pca_2,without_positioning,quantile_lightgbm,0.5,2026-03,152,15.522530237660275,13.551910840716014,-0.14541265952131543,0.743421052631579
observed_change,pca_2,with_positioning,linear_qr,0.1,all,576,5.8559134181086545,5.305368691035026,-0.10377124741659038,0.15625
observed_change,pca_2,with_positioning,linear_qr,0.1,2026-01,220,4.212295250852901,5.016911634037978,0.16038081630261092,0.05454545454545454
observed_change,pca_2,with_positioning,linear_qr,0.1,2026-02,204,4.441238940007748,4.113979537692783,-0.07954813564738816,0.10294117647058823
observed_change,pca_2,with_positioning,linear_qr,0.1,2026-03,152,10.133476512377413,7.321841979332185,-0.38400644823827146,0.375
observed_change,pca_2,with_positioning,linear_qr,0.5,all,576,11.23225590776196,10.79281678047574,-0.04071588874566734,0.6111111111111112
observed_change,pca_2,with_positioning,linear_qr,0.5,2026-01,220,9.908188952234902,9.774502080198696,-0.0136771030318803,0.55
observed_change,pca_2,with_positioning,linear_qr,0.5,2026-02,204,10.224360300679587,9.835203726085682,-0.03956771872063558,0.5980392156862745
observed_change,pca_2,with_positioning,linear_qr,0.5,2026-03,152,14.501370605530095,13.551910840716014,-0.07006095125430423,0.7171052631578947
observed_change,pca_2,with_positioning,quantile_lightgbm,0.1,all,576,5.542058561077976,5.305368691035026,-0.044613274557695926,0.1423611111111111
observed_change,pca_2,with_positioning,quantile_lightgbm,0.1,2026-01,220,4.200222849929569,5.016911634037978,0.1627871574550892,0.07727272727272727
observed_change,pca_2,with_positioning,quantile_lightgbm,0.1,2026-02,204,3.988987062310195,4.113979537692783,0.03038237653770315,0.09313725490196079
observed_change,pca_2,with_positioning,quantile_lightgbm,0.1,2026-03,152,9.568574628191643,7.321841979332185,-0.3068534741942599,0.3026315789473684
observed_change,pca_2,with_positioning,quantile_lightgbm,0.5,all,576,11.333563962146867,10.79281678047574,-0.05010250731295107,0.5885416666666666
observed_change,pca_2,with_positioning,quantile_lightgbm,0.5,2026-01,220,9.748227727420693,9.774502080198696,0.0026880502518107363,0.5227272727272727
observed_change,pca_2,with_positioning,quantile_lightgbm,0.5,2026-02,204,9.913912469015155,9.835203726085682,-0.008002756742162331,0.5441176470588235
observed_change,pca_2,with_positioning,quantile_lightgbm,0.5,2026-03,152,15.53345130582205,13.551910840716014,-0.14621852876662977,0.743421052631579
observed_change,ae_selected,without_positioning,linear_qr,0.1,all,576,5.879357627092149,5.305368691035026,-0.10819020684218317,0.1527777777777778
observed_change,ae_selected,without_positioning,linear_qr,0.1,2026-01,220,4.256848053541851,5.016911634037978,0.15150029259821196,0.04090909090909091
observed_change,ae_selected,without_positioning,linear_qr,0.1,2026-02,204,4.695408798334834,4.113979537692783,-0.14133012945614465,0.12254901960784313
observed_change,ae_selected,without_positioning,linear_qr,0.1,2026-03,152,9.816710701089239,7.321841979332185,-0.3407433168865803,0.35526315789473684
observed_change,ae_selected,without_positioning,linear_qr,0.5,all,576,11.296066418606975,10.79281678047574,-0.04662820173521487,0.6180555555555556
observed_change,ae_selected,without_positioning,linear_qr,0.5,2026-01,220,9.834820618836401,9.774502080198696,-0.0061710088291759835,0.5409090909090909
observed_change,ae_selected,without_positioning,linear_qr,0.5,2026-02,204,10.39543517545538,9.835203726085682,-0.05696185508428364,0.6176470588235294
observed_change,ae_selected,without_positioning,linear_qr,0.5,2026-03,152,14.619769376188891,13.551910840716014,-0.07879763584811617,0.7302631578947368
observed_change,ae_selected,without_positioning,quantile_lightgbm,0.1,all,576,5.513569302363858,5.305368691035026,-0.03924338221406698,0.12152777777777778
observed_change,ae_selected,without_positioning,quantile_lightgbm,0.1,2026-01,220,4.259716390153147,5.016911634037978,0.15092855906560676,0.05454545454545454
observed_change,ae_selected,without_positioning,quantile_lightgbm,0.1,2026-02,204,4.161242576647096,4.113979537692783,-0.011488399133073646,0.09313725490196079
observed_change,ae_selected,without_positioning,quantile_lightgbm,0.1,2026-03,152,9.143321228236065,7.321841979332185,-0.24877336250160575,0.2565789473684211
observed_change,ae_selected,without_positioning,quantile_lightgbm,0.5,all,576,11.556939872878452,10.79281678047574,-0.07079922766640645,0.6006944444444444
observed_change,ae_selected,without_positioning,quantile_lightgbm,0.5,2026-01,220,10.07336496571336,9.774502080198696,-0.03057576570781073,0.5227272727272727
observed_change,ae_selected,without_positioning,quantile_lightgbm,0.5,2026-02,204,10.361066089281389,9.835203726085682,-0.05346735846467254,0.5980392156862745
observed_change,ae_selected,without_positioning,quantile_lightgbm,0.5,2026-03,152,15.30920784281346,13.551910840716014,-0.12967152918522307,0.7171052631578947
observed_change,ae_selected,with_positioning,linear_qr,0.1,all,576,5.900285931000523,5.305368691035026,-0.11213494756185072,0.1527777777777778
observed_change,ae_selected,with_positioning,linear_qr,0.1,2026-01,220,4.256848053541851,5.016911634037978,0.15150029259821196,0.04090909090909091
observed_change,ae_selected,with_positioning,linear_qr,0.1,2026-02,204,4.695408798334834,4.113979537692783,-0.14133012945614465,0.12254901960784313
observed_change,ae_selected,with_positioning,linear_qr,0.1,2026-03,152,9.896017958005185,7.321841979332185,-0.351574915975964,0.35526315789473684
observed_change,ae_selected,with_positioning,linear_qr,0.5,all,576,11.340988719762741,10.79281678047574,-0.0507904424245067,0.6163194444444444
observed_change,ae_selected,with_positioning,linear_qr,0.5,2026-01,220,9.851483899020282,9.774502080198696,-0.00787577906168102,0.5363636363636364
observed_change,ae_selected,with_positioning,linear_qr,0.5,2026-02,204,10.479059980266465,9.835203726085682,-0.06546445524794753,0.6176470588235294
observed_change,ae_selected,with_positioning,linear_qr,0.5,2026-03,152,14.653650058056039,13.551910840716014,-0.08129770261105218,0.7302631578947368
observed_change,ae_selected,with_positioning,quantile_lightgbm,0.1,all,576,5.462714122845221,5.305368691035026,-0.029657775165762956,0.13541666666666666
observed_change,ae_selected,with_positioning,quantile_lightgbm,0.1,2026-01,220,4.161063235334498,5.016911634037978,0.17059267954748292,0.06818181818181818
observed_change,ae_selected,with_positioning,quantile_lightgbm,0.1,2026-02,204,4.148716653636875,4.113979537692783,-0.008443677375112202,0.11274509803921569
observed_change,ae_selected,with_positioning,quantile_lightgbm,0.1,2026-03,152,9.110205431864044,7.321841979332185,-0.2442504847250162,0.2631578947368421
observed_change,ae_selected,with_positioning,quantile_lightgbm,0.5,all,576,11.518114877184933,10.79281678047574,-0.0672019280472973,0.6006944444444444
observed_change,ae_selected,with_positioning,quantile_lightgbm,0.5,2026-01,220,10.022659675155715,9.774502080198696,-0.025388259465384033,0.5318181818181819
observed_change,ae_selected,with_positioning,quantile_lightgbm,0.5,2026-02,204,10.22339469663724,9.835203726085682,-0.03946954037382744,0.5833333333333334
observed_change,ae_selected,with_positioning,quantile_lightgbm,0.5,2026-03,152,15.420240280330697,13.551910840716014,-0.13786464961098943,0.7236842105263158
observed_change,joint_ols,without_positioning,linear_qr,0.1,all,576,5.990440864662086,5.305368691035026,-0.1291280990112318,0.16493055555555555
observed_change,joint_ols,without_positioning,linear_qr,0.1,2026-01,220,4.211408049572668,5.016911634037978,0.16055765842082048,0.05454545454545454
observed_change,joint_ols,without_positioning,linear_qr,0.1,2026-02,204,4.593732380806051,4.113979537692783,-0.11661527207846167,0.11764705882352941
observed_change,joint_ols,without_positioning,linear_qr,0.1,2026-03,152,10.439886588519343,7.321841979332185,-0.4258552175789445,0.3881578947368421
observed_change,joint_ols,without_positioning,linear_qr,0.5,all,576,11.233436700071186,10.79281678047574,-0.04082529413382896,0.6111111111111112
observed_change,joint_ols,without_positioning,linear_qr,0.5,2026-01,220,9.870362473880126,9.774502080198696,-0.009807189450153686,0.55
observed_change,joint_ols,without_positioning,linear_qr,0.5,2026-02,204,10.150637901643636,9.835203726085682,-0.03207195136398999,0.5980392156862745
observed_change,joint_ols,without_positioning,linear_qr,0.5,2026-03,152,14.659537256921537,13.551910840716014,-0.0817321209698132,0.7171052631578947
observed_change,joint_ols,without_positioning,quantile_lightgbm,0.1,all,576,5.6086346976954236,5.305368691035026,-0.0571620983048462,0.1267361111111111
observed_change,joint_ols,without_positioning,quantile_lightgbm,0.1,2026-01,220,4.257554812915328,5.016911634037978,0.15135941721011825,0.05454545454545454
observed_change,joint_ols,without_positioning,quantile_lightgbm,0.1,2026-02,204,4.30139317565116,4.113979537692783,-0.045555316024610715,0.08823529411764706
observed_change,joint_ols,without_positioning,quantile_lightgbm,0.1,2026-03,152,9.318600784199706,7.321841979332185,-0.2727126330374099,0.28289473684210525
observed_change,joint_ols,without_positioning,quantile_lightgbm,0.5,all,576,11.600336579981425,10.79281678047574,-0.07482011563158308,0.5972222222222222
observed_change,joint_ols,without_positioning,quantile_lightgbm,0.5,2026-01,220,10.14346611611768,9.774502080198696,-0.03774760421468781,0.5272727272727272
observed_change,joint_ols,without_positioning,quantile_lightgbm,0.5,2026-02,204,10.34970573349015,9.835203726085682,-0.05231228775056951,0.5735294117647058
observed_change,joint_ols,without_positioning,quantile_lightgbm,0.5,2026-03,152,15.387443124285667,13.551910840716014,-0.13544453657818445,0.7302631578947368
observed_change,joint_ols,with_positioning,linear_qr,0.1,all,576,5.990440864662086,5.305368691035026,-0.1291280990112318,0.16493055555555555
observed_change,joint_ols,with_positioning,linear_qr,0.1,2026-01,220,4.211408049572668,5.016911634037978,0.16055765842082048,0.05454545454545454
observed_change,joint_ols,with_positioning,linear_qr,0.1,2026-02,204,4.593732380806051,4.113979537692783,-0.11661527207846167,0.11764705882352941
observed_change,joint_ols,with_positioning,linear_qr,0.1,2026-03,152,10.439886588519343,7.321841979332185,-0.4258552175789445,0.3881578947368421
observed_change,joint_ols,with_positioning,linear_qr,0.5,all,576,11.240654671027274,10.79281678047574,-0.0414940695891064,0.6006944444444444
observed_change,joint_ols,with_positioning,linear_qr,0.5,2026-01,220,9.819645819942227,9.774502080198696,-0.004618520654364966,0.5318181818181819
observed_change,joint_ols,with_positioning,linear_qr,0.5,2026-02,204,10.225712485648751,9.835203726085682,-0.039705202905693904,0.5882352941176471
observed_change,joint_ols,with_positioning,linear_qr,0.5,2026-03,152,14.659537256921537,13.551910840716014,-0.0817321209698132,0.7171052631578947
observed_change,joint_ols,with_positioning,quantile_lightgbm,0.1,all,576,5.525629821254443,5.305368691035026,-0.04151664908635144,0.1284722222222222
observed_change,joint_ols,with_positioning,quantile_lightgbm,0.1,2026-01,220,4.2036429146708425,5.016911634037978,0.162105450263344,0.05909090909090909
observed_change,joint_ols,with_positioning,quantile_lightgbm,0.1,2026-02,204,4.159929425038776,4.113979537692783,-0.011169206585738722,0.10294117647058823
observed_change,joint_ols,with_positioning,quantile_lightgbm,0.1,2026-03,152,9.27194561254647,7.321841979332185,-0.2663405791492035,0.2631578947368421
observed_change,joint_ols,with_positioning,quantile_lightgbm,0.5,all,576,11.511505604679282,10.79281678047574,-0.06658955107100994,0.5972222222222222
observed_change,joint_ols,with_positioning,quantile_lightgbm,0.5,2026-01,220,10.08019562830357,9.774502080198696,-0.0312745903163858,0.5227272727272727
observed_change,joint_ols,with_positioning,quantile_lightgbm,0.5,2026-02,204,10.116007915936132,9.835203726085682,-0.02855092763413536,0.5735294117647058
observed_change,joint_ols,with_positioning,quantile_lightgbm,0.5,2026-03,152,15.456043258009943,13.551910840716014,-0.14050656322007837,0.7368421052631579
own_residual,sequential_ols,without_positioning,linear_qr,0.1,all,576,1.8378838089171339,1.871682502544713,0.018057920390678883,0.15104166666666666
own_residual,sequential_ols,without_positioning,linear_qr,0.1,2026-01,220,1.5483022183584,1.4964401575317219,-0.034656956087185664,0.1318181818181818
own_residual,sequential_ols,without_positioning,linear_qr,0.1,2026-02,204,2.0558453324708887,1.8619761624277118,-0.10412011386354347,0.14705882352941177
own_residual,sequential_ols,without_positioning,linear_qr,0.1,2026-03,152,1.9644877504826297,2.427823353115281,0.19084403403489736,0.18421052631578946
own_residual,sequential_ols,without_positioning,linear_qr,0.5,all,576,3.8769465907098635,4.162212478526986,0.06853707956737443,0.5833333333333334
own_residual,sequential_ols,without_positioning,linear_qr,0.5,2026-01,220,3.282327915547946,3.8074737043453037,0.13792499425486038,0.6863636363636364
own_residual,sequential_ols,without_positioning,linear_qr,0.5,2026-02,204,4.262908267874435,4.210702738839703,-0.012398293651362913,0.5441176470588235
own_residual,sequential_ols,without_positioning,linear_qr,0.5,2026-03,152,4.2195776854075575,4.61057114442288,0.0848036928110919,0.4868421052631579
