mode,definition,fold,removed_group,kind,candidate,valid,loss_sum,n,reason,train_n,features,train_last_label,residualizer_fit_end,first_origin,last_label,warnings
available_macro,CAP,2025-11,fx_macro,spline,28,True,408.5824619739514,280,,1582,"['e_now', 'e_change1', 'downside24', 'btc_vol24', 'btc_ret1', 'local_volume_surprise', 'hour_sin', 'hour_cos', 'weekend', 'account_log', 'funding_bp', 'oi_ret1', 'oi_surprise', 'account_change1', 'account_change24', 'funding_change8', 'oi_change24']",2025-10-31T17:00:00+00:00,2025-10-31T17:00:00+00:00,2025-11-03T03:00:00+00:00,2025-11-28T17:00:00+00:00,[]
available_macro,CAP,2025-11,fx_macro,spline,29,True,408.5824619739514,280,,1582,"['e_now', 'e_change1', 'downside24', 'btc_vol24', 'btc_ret1', 'local_volume_surprise', 'hour_sin', 'hour_cos', 'weekend', 'account_log', 'funding_bp', 'oi_ret1', 'oi_surprise', 'account_change1', 'account_change24', 'funding_change8', 'oi_change24']",2025-10-31T17:00:00+00:00,2025-10-31T17:00:00+00:00,2025-11-03T03:00:00+00:00,2025-11-28T17:00:00+00:00,[]
available_macro,CAP,2025-11,fx_macro,spline,30,True,924.0177376122334,280,,975,"['e_now', 'e_change1', 'downside24', 'btc_vol24', 'btc_ret1', 'local_volume_surprise', 'hour_sin', 'hour_cos', 'weekend', 'account_log', 'funding_bp', 'oi_ret1', 'oi_surprise', 'account_change1', 'account_change24', 'funding_change8', 'oi_change24']",2025-10-31T17:00:00+00:00,2025-10-31T17:00:00+00:00,2025-11-03T03:00:00+00:00,2025-11-28T17:00:00+00:00,[]
available_macro,CAP,2025-11,fx_macro,spline,31,True,924.0177376122334,280,,975,"['e_now', 'e_change1', 'downside24', 'btc_vol24', 'btc_ret1', 'local_volume_surprise', 'hour_sin', 'hour_cos', 'weekend', 'account_log', 'funding_bp', 'oi_ret1', 'oi_surprise', 'account_change1', 'account_change24', 'funding_change8', 'oi_change24']",2025-10-31T17:00:00+00:00,2025-10-31T17:00:00+00:00,2025-11-03T03:00:00+00:00,2025-11-28T17:00:00+00:00,[]
available_macro,CAP,2025-11,fx_macro,spline,32,True,924.0177376122334,280,,975,"['e_now', 'e_change1', 'downside24', 'btc_vol24', 'btc_ret1', 'local_volume_surprise', 'hour_sin', 'hour_cos', 'weekend', 'account_log', 'funding_bp', 'oi_ret1', 'oi_surprise', 'account_change1', 'account_change24', 'funding_change8', 'oi_change24']",2025-10-31T17:00:00+00:00,2025-10-31T17:00:00+00:00,2025-11-03T03:00:00+00:00,2025-11-28T17:00:00+00:00,[]
available_macro,CAP,2025-11,fx_macro,spline,33,True,366.42040232204874,280,,975,"['e_now', 'e_change1', 'downside24', 'btc_vol24', 'btc_ret1', 'local_volume_surprise', 'hour_sin', 'hour_cos', 'weekend', 'account_log', 'funding_bp', 'oi_ret1', 'oi_surprise', 'account_change1', 'account_change24', 'funding_change8', 'oi_change24']",2025-10-31T17:00:00+00:00,2025-10-31T17:00:00+00:00,2025-11-03T03:00:00+00:00,2025-11-28T17:00:00+00:00,[]
available_macro,CAP,2025-11,fx_macro,spline,34,True,408.8147817022991,280,,975,"['e_now', 'e_change1', 'downside24', 'btc_vol24', 'btc_ret1', 'local_volume_surprise', 'hour_sin', 'hour_cos', 'weekend', 'account_log', 'funding_bp', 'oi_ret1', 'oi_surprise', 'account_change1', 'account_change24', 'funding_change8', 'oi_change24']",2025-10-31T17:00:00+00:00,2025-10-31T17:00:00+00:00,2025-11-03T03:00:00+00:00,2025-11-28T17:00:00+00:00,[]
available_macro,CAP,2025-11,fx_macro,spline,35,True,408.8147817022991,280,,975,"['e_now', 'e_change1', 'downside24', 'btc_vol24', 'btc_ret1', 'local_volume_surprise', 'hour_sin', 'hour_cos', 'weekend', 'account_log', 'funding_bp', 'oi_ret1', 'oi_surprise', 'account_change1', 'account_change24', 'funding_change8', 'oi_change24']",2025-10-31T17:00:00+00:00,2025-10-31T17:00:00+00:00,2025-11-03T03:00:00+00:00,2025-11-28T17:00:00+00:00,[]
available_macro,CAP,2025-11,fx_macro,boosting,36,True,887.5586139738217,280,,1582,"['e_now', 'e_change1', 'downside24', 'btc_vol24', 'btc_ret1', 'local_volume_surprise', 'hour_sin', 'hour_cos', 'weekend', 'account_log', 'funding_bp', 'oi_ret1', 'oi_surprise', 'account_change1', 'account_change24', 'funding_change8', 'oi_change24']",2025-10-31T17:00:00+00:00,2025-10-31T17:00:00+00:00,2025-11-03T03:00:00+00:00,2025-11-28T17:00:00+00:00,[]
available_macro,CAP,2025-11,fx_macro,boosting,37,True,893.5773413555247,280,,1582,"['e_now', 'e_change1', 'downside24', 'btc_vol24', 'btc_ret1', 'local_volume_surprise', 'hour_sin', 'hour_cos', 'weekend', 'account_log', 'funding_bp', 'oi_ret1', 'oi_surprise', 'account_change1', 'account_change24', 'funding_change8', 'oi_change24']",2025-10-31T17:00:00+00:00,2025-10-31T17:00:00+00:00,2025-11-03T03:00:00+00:00,2025-11-28T17:00:00+00:00,[]
available_macro,CAP,2025-11,fx_macro,boosting,38,True,904.81142128003,280,,1582,"['e_now', 'e_change1', 'downside24', 'btc_vol24', 'btc_ret1', 'local_volume_surprise', 'hour_sin', 'hour_cos', 'weekend', 'account_log', 'funding_bp', 'oi_ret1', 'oi_surprise', 'account_change1', 'account_change24', 'funding_change8', 'oi_change24']",2025-10-31T17:00:00+00:00,2025-10-31T17:00:00+00:00,2025-11-03T03:00:00+00:00,2025-11-28T17:00:00+00:00,[]
available_macro,CAP,2025-11,fx_macro,boosting,39,True,384.41985202542173,280,,1582,"['e_now', 'e_change1', 'downside24', 'btc_vol24', 'btc_ret1', 'local_volume_surprise', 'hour_sin', 'hour_cos', 'weekend', 'account_log', 'funding_bp', 'oi_ret1', 'oi_surprise', 'account_change1', 'account_change24', 'funding_change8', 'oi_change24']",2025-10-31T17:00:00+00:00,2025-10-31T17:00:00+00:00,2025-11-03T03:00:00+00:00,2025-11-28T17:00:00+00:00,[]
available_macro,CAP,2025-11,fx_macro,boosting,40,True,404.5339336479485,280,,1582,"['e_now', 'e_change1', 'downside24', 'btc_vol24', 'btc_ret1', 'local_volume_surprise', 'hour_sin', 'hour_cos', 'weekend', 'account_log', 'funding_bp', 'oi_ret1', 'oi_surprise', 'account_change1', 'account_change24', 'funding_change8', 'oi_change24']",2025-10-31T17:00:00+00:00,2025-10-31T17:00:00+00:00,2025-11-03T03:00:00+00:00,2025-11-28T17:00:00+00:00,[]
available_macro,CAP,2025-11,fx_macro,boosting,41,True,464.7985399081728,280,,1582,"['e_now', 'e_change1', 'downside24', 'btc_vol24', 'btc_ret1', 'local_volume_surprise', 'hour_sin', 'hour_cos', 'weekend', 'account_log', 'funding_bp', 'oi_ret1', 'oi_surprise', 'account_change1', 'account_change24', 'funding_change8', 'oi_change24']",2025-10-31T17:00:00+00:00,2025-10-31T17:00:00+00:00,2025-11-03T03:00:00+00:00,2025-11-28T17:00:00+00:00,[]
available_macro,CAP,2025-11,fx_macro,boosting,42,True,897.556533336195,280,,975,"['e_now', 'e_change1', 'downside24', 'btc_vol24', 'btc_ret1', 'local_volume_surprise', 'hour_sin', 'hour_cos', 'weekend', 'account_log', 'funding_bp', 'oi_ret1', 'oi_surprise', 'account_change1', 'account_change24', 'funding_change8', 'oi_change24']",2025-10-31T17:00:00+00:00,2025-10-31T17:00:00+00:00,2025-11-03T03:00:00+00:00,2025-11-28T17:00:00+00:00,[]
available_macro,CAP,2025-11,fx_macro,boosting,43,True,901.7652189137145,280,,975,"['e_now', 'e_change1', 'downside24', 'btc_vol24', 'btc_ret1', 'local_volume_surprise', 'hour_sin', 'hour_cos', 'weekend', 'account_log', 'funding_bp', 'oi_ret1', 'oi_surprise', 'account_change1', 'account_change24', 'funding_change8', 'oi_change24']",2025-10-31T17:00:00+00:00,2025-10-31T17:00:00+00:00,2025-11-03T03:00:00+00:00,2025-11-28T17:00:00+00:00,[]
available_macro,CAP,2025-11,fx_macro,boosting,44,True,915.6629540455124,280,,975,"['e_now', 'e_change1', 'downside24', 'btc_vol24', 'btc_ret1', 'local_volume_surprise', 'hour_sin', 'hour_cos', 'weekend', 'account_log', 'funding_bp', 'oi_ret1', 'oi_surprise', 'account_change1', 'account_change24', 'funding_change8', 'oi_change24']",2025-10-31T17:00:00+00:00,2025-10-31T17:00:00+00:00,2025-11-03T03:00:00+00:00,2025-11-28T17:00:00+00:00,[]
available_macro,CAP,2025-11,fx_macro,boosting,45,True,385.978543383128,280,,975,"['e_now', 'e_change1', 'downside24', 'btc_vol24', 'btc_ret1', 'local_volume_surprise', 'hour_sin', 'hour_cos', 'weekend', 'account_log', 'funding_bp', 'oi_ret1', 'oi_surprise', 'account_change1', 'account_change24', 'funding_change8', 'oi_change24']",2025-10-31T17:00:00+00:00,2025-10-31T17:00:00+00:00,2025-11-03T03:00:00+00:00,2025-11-28T17:00:00+00:00,[]
available_macro,CAP,2025-11,fx_macro,boosting,46,True,392.67918505685157,280,,975,"['e_now', 'e_change1', 'downside24', 'btc_vol24', 'btc_ret1', 'local_volume_surprise', 'hour_sin', 'hour_cos', 'weekend', 'account_log', 'funding_bp', 'oi_ret1', 'oi_surprise', 'account_change1', 'account_change24', 'funding_change8', 'oi_change24']",2025-10-31T17:00:00+00:00,2025-10-31T17:00:00+00:00,2025-11-03T03:00:00+00:00,2025-11-28T17:00:00+00:00,[]
available_macro,CAP,2025-11,fx_macro,boosting,47,True,409.95276995781524,280,,975,"['e_now', 'e_change1', 'downside24', 'btc_vol24', 'btc_ret1', 'local_volume_surprise', 'hour_sin', 'hour_cos', 'weekend', 'account_log', 'funding_bp', 'oi_ret1', 'oi_surprise', 'account_change1', 'account_change24', 'funding_change8', 'oi_change24']",2025-10-31T17:00:00+00:00,2025-10-31T17:00:00+00:00,2025-11-03T03:00:00+00:00,2025-11-28T17:00:00+00:00,[]
available_macro,CAP,2025-11,fx_macro,qrf,48,True,884.5103668411425,280,,1582,"['e_now', 'e_change1', 'downside24', 'btc_vol24', 'btc_ret1', 'local_volume_surprise', 'hour_sin', 'hour_cos', 'weekend', 'account_log', 'funding_bp', 'oi_ret1', 'oi_surprise', 'account_change1', 'account_change24', 'funding_change8', 'oi_change24']",2025-10-31T17:00:00+00:00,2025-10-31T17:00:00+00:00,2025-11-03T03:00:00+00:00,2025-11-28T17:00:00+00:00,[]
available_macro,CAP,2025-11,fx_macro,qrf,49,True,882.0422913079484,280,,1582,"['e_now', 'e_change1', 'downside24', 'btc_vol24', 'btc_ret1', 'local_volume_surprise', 'hour_sin', 'hour_cos', 'weekend', 'account_log', 'funding_bp', 'oi_ret1', 'oi_surprise', 'account_change1', 'account_change24', 'funding_change8', 'oi_change24']",2025-10-31T17:00:00+00:00,2025-10-31T17:00:00+00:00,2025-11-03T03:00:00+00:00,2025-11-28T17:00:00+00:00,[]
available_macro,CAP,2025-11,fx_macro,qrf,50,True,876.0987979039377,280,,1582,"['e_now', 'e_change1', 'downside24', 'btc_vol24', 'btc_ret1', 'local_volume_surprise', 'hour_sin', 'hour_cos', 'weekend', 'account_log', 'funding_bp', 'oi_ret1', 'oi_surprise', 'account_change1', 'account_change24', 'funding_change8', 'oi_change24']",2025-10-31T17:00:00+00:00,2025-10-31T17:00:00+00:00,2025-11-03T03:00:00+00:00,2025-11-28T17:00:00+00:00,[]
available_macro,CAP,2025-11,fx_macro,qrf,51,True,430.43613734352994,280,,1582,"['e_now', 'e_change1', 'downside24', 'btc_vol24', 'btc_ret1', 'local_volume_surprise', 'hour_sin', 'hour_cos', 'weekend', 'account_log', 'funding_bp', 'oi_ret1', 'oi_surprise', 'account_change1', 'account_change24', 'funding_change8', 'oi_change24']",2025-10-31T17:00:00+00:00,2025-10-31T17:00:00+00:00,2025-11-03T03:00:00+00:00,2025-11-28T17:00:00+00:00,[]
available_macro,CAP,2025-11,fx_macro,qrf,52,True,413.13338814050485,280,,1582,"['e_now', 'e_change1', 'downside24', 'btc_vol24', 'btc_ret1', 'local_volume_surprise', 'hour_sin', 'hour_cos', 'weekend', 'account_log', 'funding_bp', 'oi_ret1', 'oi_surprise', 'account_change1', 'account_change24', 'funding_change8', 'oi_change24']",2025-10-31T17:00:00+00:00,2025-10-31T17:00:00+00:00,2025-11-03T03:00:00+00:00,2025-11-28T17:00:00+00:00,[]
available_macro,CAP,2025-11,fx_macro,qrf,53,True,423.245957647777,280,,1582,"['e_now', 'e_change1', 'downside24', 'btc_vol24', 'btc_ret1', 'local_volume_surprise', 'hour_sin', 'hour_cos', 'weekend', 'account_log', 'funding_bp', 'oi_ret1', 'oi_surprise', 'account_change1', 'account_change24', 'funding_change8', 'oi_change24']",2025-10-31T17:00:00+00:00,2025-10-31T17:00:00+00:00,2025-11-03T03:00:00+00:00,2025-11-28T17:00:00+00:00,[]
available_macro,CAP,2025-11,fx_macro,qrf,54,True,900.0187144308744,280,,975,"['e_now', 'e_change1', 'downside24', 'btc_vol24', 'btc_ret1', 'local_volume_surprise', 'hour_sin', 'hour_cos', 'weekend', 'account_log', 'funding_bp', 'oi_ret1', 'oi_surprise', 'account_change1', 'account_change24', 'funding_change8', 'oi_change24']",2025-10-31T17:00:00+00:00,2025-10-31T17:00:00+00:00,2025-11-03T03:00:00+00:00,2025-11-28T17:00:00+00:00,[]
available_macro,CAP,2025-11,fx_macro,qrf,55,True,895.653601637242,280,,975,"['e_now', 'e_change1', 'downside24', 'btc_vol24', 'btc_ret1', 'local_volume_surprise', 'hour_sin', 'hour_cos', 'weekend', 'account_log', 'funding_bp', 'oi_ret1', 'oi_surprise', 'account_change1', 'account_change24', 'funding_change8', 'oi_change24']",2025-10-31T17:00:00+00:00,2025-10-31T17:00:00+00:00,2025-11-03T03:00:00+00:00,2025-11-28T17:00:00+00:00,[]
available_macro,CAP,2025-11,fx_macro,qrf,56,True,898.799510680506,280,,975,"['e_now', 'e_change1', 'downside24', 'btc_vol24', 'btc_ret1', 'local_volume_surprise', 'hour_sin', 'hour_cos', 'weekend', 'account_log', 'funding_bp', 'oi_ret1', 'oi_surprise', 'account_change1', 'account_change24', 'funding_change8', 'oi_change24']",2025-10-31T17:00:00+00:00,2025-10-31T17:00:00+00:00,2025-11-03T03:00:00+00:00,2025-11-28T17:00:00+00:00,[]
available_macro,CAP,2025-11,fx_macro,qrf,57,True,448.70672912504585,280,,975,"['e_now', 'e_change1', 'downside24', 'btc_vol24', 'btc_ret1', 'local_volume_surprise', 'hour_sin', 'hour_cos', 'weekend', 'account_log', 'funding_bp', 'oi_ret1', 'oi_surprise', 'account_change1', 'account_change24', 'funding_change8', 'oi_change24']",2025-10-31T17:00:00+00:00,2025-10-31T17:00:00+00:00,2025-11-03T03:00:00+00:00,2025-11-28T17:00:00+00:00,[]
available_macro,CAP,2025-11,fx_macro,qrf,58,True,413.38570156887715,280,,975,"['e_now', 'e_change1', 'downside24', 'btc_vol24', 'btc_ret1', 'local_volume_surprise', 'hour_sin', 'hour_cos', 'weekend', 'account_log', 'funding_bp', 'oi_ret1', 'oi_surprise', 'account_change1', 'account_change24', 'funding_change8', 'oi_change24']",2025-10-31T17:00:00+00:00,2025-10-31T17:00:00+00:00,2025-11-03T03:00:00+00:00,2025-11-28T17:00:00+00:00,[]
available_macro,CAP,2025-11,fx_macro,qrf,59,True,424.9033972862623,280,,975,"['e_now', 'e_change1', 'downside24', 'btc_vol24', 'btc_ret1', 'local_volume_surprise', 'hour_sin', 'hour_cos', 'weekend', 'account_log', 'funding_bp', 'oi_ret1', 'oi_surprise', 'account_change1', 'account_change24', 'funding_change8', 'oi_change24']",2025-10-31T17:00:00+00:00,2025-10-31T17:00:00+00:00,2025-11-03T03:00:00+00:00,2025-11-28T17:00:00+00:00,[]
available_macro,CAP,2025-11,fx_macro,threshold,60,True,1003.6009956093856,280,,1582,"['e_now', 'e_change1', 'downside24', 'btc_vol24', 'btc_ret1', 'local_volume_surprise', 'hour_sin', 'hour_cos', 'weekend', 'account_log', 'funding_bp', 'oi_ret1', 'oi_surprise', 'account_change1', 'account_change24', 'funding_change8', 'oi_change24']",2025-10-31T17:00:00+00:00,2025-10-31T17:00:00+00:00,2025-11-03T03:00:00+00:00,2025-11-28T17:00:00+00:00,[]
available_macro,CAP,2025-11,fx_macro,threshold,61,True,911.9755166682129,280,,1582,"['e_now', 'e_change1', 'downside24', 'btc_vol24', 'btc_ret1', 'local_volume_surprise', 'hour_sin', 'hour_cos', 'weekend', 'account_log', 'funding_bp', 'oi_ret1', 'oi_surprise', 'account_change1', 'account_change24', 'funding_change8', 'oi_change24']",2025-10-31T17:00:00+00:00,2025-10-31T17:00:00+00:00,2025-11-03T03:00:00+00:00,2025-11-28T17:00:00+00:00,[]
available_macro,CAP,2025-11,fx_macro,threshold,62,True,808.3527443591612,280,,1582,"['e_now', 'e_change1', 'downside24', 'btc_vol24', 'btc_ret1', 'local_volume_surprise', 'hour_sin', 'hour_cos', 'weekend', 'account_log', 'funding_bp', 'oi_ret1', 'oi_surprise', 'account_change1', 'account_change24', 'funding_change8', 'oi_change24']",2025-10-31T17:00:00+00:00,2025-10-31T17:00:00+00:00,2025-11-03T03:00:00+00:00,2025-11-28T17:00:00+00:00,[]
available_macro,CAP,2025-11,fx_macro,threshold,63,True,915.7835296748212,280,,1582,"['e_now', 'e_change1', 'downside24', 'btc_vol24', 'btc_ret1', 'local_volume_surprise', 'hour_sin', 'hour_cos', 'weekend', 'account_log', 'funding_bp', 'oi_ret1', 'oi_surprise', 'account_change1', 'account_change24', 'funding_change8', 'oi_change24']",2025-10-31T17:00:00+00:00,2025-10-31T17:00:00+00:00,2025-11-03T03:00:00+00:00,2025-11-28T17:00:00+00:00,[]
available_macro,CAP,2025-11,fx_macro,threshold,64,True,872.6438494521182,280,,1582,"['e_now', 'e_change1', 'downside24', 'btc_vol24', 'btc_ret1', 'local_volume_surprise', 'hour_sin', 'hour_cos', 'weekend', 'account_log', 'funding_bp', 'oi_ret1', 'oi_surprise', 'account_change1', 'account_change24', 'funding_change8', 'oi_change24']",2025-10-31T17:00:00+00:00,2025-10-31T17:00:00+00:00,2025-11-03T03:00:00+00:00,2025-11-28T17:00:00+00:00,[]
available_macro,CAP,2025-11,fx_macro,threshold,65,True,878.1222154510384,280,,1582,"['e_now', 'e_change1', 'downside24', 'btc_vol24', 'btc_ret1', 'local_volume_surprise', 'hour_sin', 'hour_cos', 'weekend', 'account_log', 'funding_bp', 'oi_ret1', 'oi_surprise', 'account_change1', 'account_change24', 'funding_change8', 'oi_change24']",2025-10-31T17:00:00+00:00,2025-10-31T17:00:00+00:00,2025-11-03T03:00:00+00:00,2025-11-28T17:00:00+00:00,[]
available_macro,CAP,2025-11,fx_macro,threshold,66,True,1003.6009956093841,280,,1582,"['e_now', 'e_change1', 'downside24', 'btc_vol24', 'btc_ret1', 'local_volume_surprise', 'hour_sin', 'hour_cos', 'weekend', 'account_log', 'funding_bp', 'oi_ret1', 'oi_surprise', 'account_change1', 'account_change24', 'funding_change8', 'oi_change24']",2025-10-31T17:00:00+00:00,2025-10-31T17:00:00+00:00,2025-11-03T03:00:00+00:00,2025-11-28T17:00:00+00:00,[]
available_macro,CAP,2025-11,fx_macro,threshold,67,True,769.6824371108053,280,,1582,"['e_now', 'e_change1', 'downside24', 'btc_vol24', 'btc_ret1', 'local_volume_surprise', 'hour_sin', 'hour_cos', 'weekend', 'account_log', 'funding_bp', 'oi_ret1', 'oi_surprise', 'account_change1', 'account_change24', 'funding_change8', 'oi_change24']",2025-10-31T17:00:00+00:00,2025-10-31T17:00:00+00:00,2025-11-03T03:00:00+00:00,2025-11-28T17:00:00+00:00,[]
available_macro,CAP,2025-11,fx_macro,threshold,68,True,604.4694470918646,280,,1582,"['e_now', 'e_change1', 'downside24', 'btc_vol24', 'btc_ret1', 'local_volume_surprise', 'hour_sin', 'hour_cos', 'weekend', 'account_log', 'funding_bp', 'oi_ret1', 'oi_surprise', 'account_change1', 'account_change24', 'funding_change8', 'oi_change24']",2025-10-31T17:00:00+00:00,2025-10-31T17:00:00+00:00,2025-11-03T03:00:00+00:00,2025-11-28T17:00:00+00:00,[]
available_macro,CAP,2025-11,fx_macro,threshold,69,True,915.783529674818,280,,1582,"['e_now', 'e_change1', 'downside24', 'btc_vol24', 'btc_ret1', 'local_volume_surprise', 'hour_sin', 'hour_cos', 'weekend', 'account_log', 'funding_bp', 'oi_ret1', 'oi_surprise', 'account_change1', 'account_change24', 'funding_change8', 'oi_change24']",2025-10-31T17:00:00+00:00,2025-10-31T17:00:00+00:00,2025-11-03T03:00:00+00:00,2025-11-28T17:00:00+00:00,[]
available_macro,CAP,2025-11,fx_macro,threshold,70,True,807.109276481036,280,,1582,"['e_now', 'e_change1', 'downside24', 'btc_vol24', 'btc_ret1', 'local_volume_surprise', 'hour_sin', 'hour_cos', 'weekend', 'account_log', 'funding_bp', 'oi_ret1', 'oi_surprise', 'account_change1', 'account_change24', 'funding_change8', 'oi_change24']",2025-10-31T17:00:00+00:00,2025-10-31T17:00:00+00:00,2025-11-03T03:00:00+00:00,2025-11-28T17:00:00+00:00,[]
available_macro,CAP,2025-11,fx_macro,threshold,71,True,598.8876873915084,280,,1582,"['e_now', 'e_change1', 'downside24', 'btc_vol24', 'btc_ret1', 'local_volume_surprise', 'hour_sin', 'hour_cos', 'weekend', 'account_log', 'funding_bp', 'oi_ret1', 'oi_surprise', 'account_change1', 'account_change24', 'funding_change8', 'oi_change24']",2025-10-31T17:00:00+00:00,2025-10-31T17:00:00+00:00,2025-11-03T03:00:00+00:00,2025-11-28T17:00:00+00:00,[]
available_macro,CAP,2025-11,fx_macro,threshold,72,True,959.5292518307713,280,,975,"['e_now', 'e_change1', 'downside24', 'btc_vol24', 'btc_ret1', 'local_volume_surprise', 'hour_sin', 'hour_cos', 'weekend', 'account_log', 'funding_bp', 'oi_ret1', 'oi_surprise', 'account_change1', 'account_change24', 'funding_change8', 'oi_change24']",2025-10-31T17:00:00+00:00,2025-10-31T17:00:00+00:00,2025-11-03T03:00:00+00:00,2025-11-28T17:00:00+00:00,[]
available_macro,CAP,2025-11,fx_macro,threshold,73,True,936.3202253592195,280,,975,"['e_now', 'e_change1', 'downside24', 'btc_vol24', 'btc_ret1', 'local_volume_surprise', 'hour_sin', 'hour_cos', 'weekend', 'account_log', 'funding_bp', 'oi_ret1', 'oi_surprise', 'account_change1', 'account_change24', 'funding_change8', 'oi_change24']",2025-10-31T17:00:00+00:00,2025-10-31T17:00:00+00:00,2025-11-03T03:00:00+00:00,2025-11-28T17:00:00+00:00,[]
available_macro,CAP,2025-11,fx_macro,threshold,74,True,935.7817951831815,280,,975,"['e_now', 'e_change1', 'downside24', 'btc_vol24', 'btc_ret1', 'local_volume_surprise', 'hour_sin', 'hour_cos', 'weekend', 'account_log', 'funding_bp', 'oi_ret1', 'oi_surprise', 'account_change1', 'account_change24', 'funding_change8', 'oi_change24']",2025-10-31T17:00:00+00:00,2025-10-31T17:00:00+00:00,2025-11-03T03:00:00+00:00,2025-11-28T17:00:00+00:00,[]
available_macro,CAP,2025-11,fx_macro,threshold,75,True,869.1995881694082,280,,975,"['e_now', 'e_change1', 'downside24', 'btc_vol24', 'btc_ret1', 'local_volume_surprise', 'hour_sin', 'hour_cos', 'weekend', 'account_log', 'funding_bp', 'oi_ret1', 'oi_surprise', 'account_change1', 'account_change24', 'funding_change8', 'oi_change24']",2025-10-31T17:00:00+00:00,2025-10-31T17:00:00+00:00,2025-11-03T03:00:00+00:00,2025-11-28T17:00:00+00:00,[]
available_macro,CAP,2025-11,fx_macro,threshold,76,True,915.7859584899877,280,,975,"['e_now', 'e_change1', 'downside24', 'btc_vol24', 'btc_ret1', 'local_volume_surprise', 'hour_sin', 'hour_cos', 'weekend', 'account_log', 'funding_bp', 'oi_ret1', 'oi_surprise', 'account_change1', 'account_change24', 'funding_change8', 'oi_change24']",2025-10-31T17:00:00+00:00,2025-10-31T17:00:00+00:00,2025-11-03T03:00:00+00:00,2025-11-28T17:00:00+00:00,[]
available_macro,CAP,2025-11,fx_macro,threshold,77,True,920.3810384385035,280,,975,"['e_now', 'e_change1', 'downside24', 'btc_vol24', 'btc_ret1', 'local_volume_surprise', 'hour_sin', 'hour_cos', 'weekend', 'account_log', 'funding_bp', 'oi_ret1', 'oi_surprise', 'account_change1', 'account_change24', 'funding_change8', 'oi_change24']",2025-10-31T17:00:00+00:00,2025-10-31T17:00:00+00:00,2025-11-03T03:00:00+00:00,2025-11-28T17:00:00+00:00,[]
available_macro,CAP,2025-11,fx_macro,threshold,78,True,959.5292518307724,280,,975,"['e_now', 'e_change1', 'downside24', 'btc_vol24', 'btc_ret1', 'local_volume_surprise', 'hour_sin', 'hour_cos', 'weekend', 'account_log', 'funding_bp', 'oi_ret1', 'oi_surprise', 'account_change1', 'account_change24', 'funding_change8', 'oi_change24']",2025-10-31T17:00:00+00:00,2025-10-31T17:00:00+00:00,2025-11-03T03:00:00+00:00,2025-11-28T17:00:00+00:00,[]
available_macro,CAP,2025-11,fx_macro,threshold,79,True,863.2019550428498,280,,975,"['e_now', 'e_change1', 'downside24', 'btc_vol24', 'btc_ret1', 'local_volume_surprise', 'hour_sin', 'hour_cos', 'weekend', 'account_log', 'funding_bp', 'oi_ret1', 'oi_surprise', 'account_change1', 'account_change24', 'funding_change8', 'oi_change24']",2025-10-31T17:00:00+00:00,2025-10-31T17:00:00+00:00,2025-11-03T03:00:00+00:00,2025-11-28T17:00:00+00:00,[]
available_macro,CAP,2025-11,fx_macro,threshold,80,True,516.3068497234349,280,,975,"['e_now', 'e_change1', 'downside24', 'btc_vol24', 'btc_ret1', 'local_volume_surprise', 'hour_sin', 'hour_cos', 'weekend', 'account_log', 'funding_bp', 'oi_ret1', 'oi_surprise', 'account_change1', 'account_change24', 'funding_change8', 'oi_change24']",2025-10-31T17:00:00+00:00,2025-10-31T17:00:00+00:00,2025-11-03T03:00:00+00:00,2025-11-28T17:00:00+00:00,[]
available_macro,CAP,2025-11,fx_macro,threshold,81,True,869.1995881694081,280,,975,"['e_now', 'e_change1', 'downside24', 'btc_vol24', 'btc_ret1', 'local_volume_surprise', 'hour_sin', 'hour_cos', 'weekend', 'account_log', 'funding_bp', 'oi_ret1', 'oi_surprise', 'account_change1', 'account_change24', 'funding_change8', 'oi_change24']",2025-10-31T17:00:00+00:00,2025-10-31T17:00:00+00:00,2025-11-03T03:00:00+00:00,2025-11-28T17:00:00+00:00,[]
available_macro,CAP,2025-11,fx_macro,threshold,82,True,764.139176743771,280,,975,"['e_now', 'e_change1', 'downside24', 'btc_vol24', 'btc_ret1', 'local_volume_surprise', 'hour_sin', 'hour_cos', 'weekend', 'account_log', 'funding_bp', 'oi_ret1', 'oi_surprise', 'account_change1', 'account_change24', 'funding_change8', 'oi_change24']",2025-10-31T17:00:00+00:00,2025-10-31T17:00:00+00:00,2025-11-03T03:00:00+00:00,2025-11-28T17:00:00+00:00,[]
available_macro,CAP,2025-11,fx_macro,threshold,83,True,642.3871096661328,280,,975,"['e_now', 'e_change1', 'downside24', 'btc_vol24', 'btc_ret1', 'local_volume_surprise', 'hour_sin', 'hour_cos', 'weekend', 'account_log', 'funding_bp', 'oi_ret1', 'oi_surprise', 'account_change1', 'account_change24', 'funding_change8', 'oi_change24']",2025-10-31T17:00:00+00:00,2025-10-31T17:00:00+00:00,2025-11-03T03:00:00+00:00,2025-11-28T17:00:00+00:00,[]
